epoch,train_loss,val_loss,train_seconds,validation_seconds,epoch_seconds
1,1.7871229022952682,1.539750099182129,19.885945120826364,1.137149689719081,21.156216464936733
2,1.4517435926072142,,19.325163619592786,0.0,19.325267824344337
3,1.312527595682347,,19.857871804386377,0.0,19.857923488132656
4,1.227002407642121,,19.944531677290797,0.0,19.944648176431656
5,1.1182483646041113,1.073581576347351,20.307460346259177,1.0618934640660882,21.472241166047752
6,1.0712278109070257,,20.42201563064009,0.0,20.422128776088357
7,1.040723110767121,,20.206737879663706,0.0,20.2067881654948
8,0.9991537324080231,,20.127371292561293,0.0,20.127423535101116
9,1.0067897282593639,,20.06268673669547,0.0,20.062738980166614
10,0.9829842858280696,0.9698476791381836,20.0094577614218,1.064640797674656,21.24537857528776
11,0.9729496299797762,,20.11193725746125,0.0,20.11199508793652
12,0.9722949088887965,,19.96436518803239,0.0,19.964414915069938
13,0.9270782470703125,,19.93671955075115,0.0,19.936770675703883
14,0.9360640505526928,,19.81203573383391,0.0,19.812083228491247
15,0.9070931833686559,0.8762251138687134,19.892900061793625,1.0535143185406923,21.090586530975997
16,0.8860833999958444,,19.893625881522894,0.0,19.89368427079171
17,0.8911417426792443,,19.874600215815008,0.0,19.874650781974196
18,0.8871953436668883,,19.81381901539862,0.0,19.81387097761035
19,0.8570937028167941,,19.874731267802417,0.0,19.87478378880769
20,0.8407535417705563,0.8480778932571411,19.94780702609569,1.169411120004952,21.270818488672376
21,0.8211474587731328,,19.88416870404035,0.0,19.884222343564034
22,0.8050343939598571,,19.92822067346424,0.0,19.92826872691512
23,0.7988574521761413,,19.91431139409542,0.0,19.91437648795545
24,0.7894647476520944,,19.95653180964291,0.0,19.956592434085906
25,0.7679824288009752,0.7684165239334106,19.915808839723468,1.1018797624856234,21.125743195414543
26,0.7743016236217309,,19.89500358235091,0.0,19.895052750594914
27,0.7731053237373947,,19.891479613259435,0.0,19.89152990002185
28,0.7701228256766678,,19.95161828584969,0.0,19.951666897162795
29,0.7595167768762466,,19.916020084172487,0.0,19.916114510968328
30,0.7495420198914007,0.7432368397712708,19.89579507522285,1.1201651142910123,21.12893812637776
31,0.7440811590100012,,19.896587657742202,0.0,19.896644927561283
32,0.7417627429285794,,20.05115574877709,0.0,20.05120910797268
33,0.7399248163750831,,19.97378413192928,0.0,19.973835256882012
34,0.7530156128795434,,19.922047540545464,0.0,19.922100621275604
35,0.7318445841471354,0.7095576524734497,19.98628373630345,1.057721926830709,21.2356084799394
36,0.7350272320686503,,19.994558135047555,0.0,19.99461261369288
37,0.7286281179874501,,19.852379575371742,0.0,19.852491045370698
38,0.7216522541451962,,19.89696346130222,0.0,19.897086383774877
39,0.7301254813552748,,19.98348922096193,0.0,19.98363114055246
40,0.7139544656090703,0.7079353928565979,20.056840712204576,1.0905730901286006,21.296367938630283
41,0.7070249733349956,,19.961013048887253,0.0,19.961067525669932
42,0.7188223439750941,,19.903245963156223,0.0,19.903389281593263
43,0.7162112513332503,,19.93399465456605,0.0,19.934072598814964
44,0.7009229186578845,,19.889615000225604,0.0,19.889705795794725
45,0.702976145642869,0.7392406463623047,19.945691084489226,1.0423485804349184,21.044058579020202
46,0.6986129436087101,,19.834034469909966,0.0,19.83408810943365
47,0.7019367082744625,,20.17609126958996,0.0,20.176235426217318
48,0.6981782304479721,,19.879766725935042,0.0,19.879835170693696
49,0.6986852875838043,,19.865528143942356,0.0,19.865585695952177
50,0.6898810204039229,0.7528099417686462,19.937885378487408,1.0661685150116682,21.085876604542136
51,0.7108515205112755,,20.05425215512514,0.0,20.05430747102946
52,0.7084965807326297,,19.939845273271203,0.0,19.93989807367325
53,0.6898282098431959,,19.840859445743263,0.0,19.840974546037614
54,0.689264825049867,,19.925731263123453,0.0,19.925897209905088
55,0.6847523898943096,0.6795452237129211,20.045558823272586,1.0417534476146102,21.201002791523933
56,0.6804684578104222,,19.875496381893754,0.0,19.875550020486116
57,0.6752605573505375,,19.88746844418347,0.0,19.88751956820488
58,0.6707268572868185,,19.918983086943626,0.0,19.919031416997313
59,0.6813135891095966,,19.95619049668312,0.0,19.956244136206806
60,0.6795179759356993,0.6725656390190125,19.93812917917967,1.1208788380026817,21.22565128467977
