checkpoint,repeat,batch_index,manifest_start_index,rf_seed,loss,target_rms,batch_samples
CQ_Full_DemoN9400_20260821_192248,0,0,0,1729,1.0191559791564941,1.2712417840957642,1
CQ_Full_DemoN9400_20260821_192248,0,1,1,1730,1.209995985031128,1.2374696731567383,1
CQ_Full_DemoN9400_20260821_192248,0,2,2,1731,1.3791720867156982,1.3155573606491089,1
CQ_Full_DemoN9400_20260821_192248,0,3,3,1732,1.4706741571426392,1.5026652812957764,1
CQ_Full_DemoN9400_20260821_192248,0,4,4,1733,1.4549378156661987,1.438909888267517,1
CQ_Full_DemoN9400_20260821_192248,0,5,5,1734,1.1519566774368286,1.229604721069336,1
CQ_Full_DemoN9400_20260821_192248,0,6,6,1735,1.1748870611190796,1.2616817951202393,1
CQ_Full_DemoN9400_20260821_192248,0,7,7,1736,1.2794235944747925,1.2940534353256226,1
CQ_Full_DemoN9400_20260821_192248,0,8,8,1737,1.172899842262268,1.2541345357894897,1
CQ_Full_DemoN9400_20260821_192248,0,9,9,1738,1.3191040754318237,1.358318567276001,1
CQ_Full_DemoN9400_20260821_192248,0,10,10,1739,1.4546788930892944,1.4160829782485962,1
CQ_Full_DemoN9400_20260821_192248,0,11,11,1740,1.1054062843322754,1.2481945753097534,1
CQ_Full_DemoN9400_20260821_192248,0,12,12,1741,1.3535326719284058,1.3924716711044312,1
CQ_Full_DemoN9400_20260821_192248,0,13,13,1742,1.2654908895492554,1.358562707901001,1
CQ_Full_DemoN9400_20260821_192248,0,14,14,1743,1.8207130432128906,1.657221794128418,1
CQ_Full_DemoN9400_20260821_192248,0,15,15,1744,1.752227783203125,1.585094690322876,1
CQ_Full_DemoN9400_20260821_192248,0,16,16,1745,1.1520353555679321,1.198534607887268,1
CQ_Full_DemoN9400_20260821_192248,0,17,17,1746,1.397973895072937,1.4344464540481567,1
CQ_Full_DemoN9400_20260821_192248,0,18,18,1747,1.5488574504852295,1.391371250152588,1
CQ_Full_DemoN9400_20260821_192248,0,19,19,1748,1.3538249731063843,1.288348913192749,1
CQ_Full_DemoN9400_20260821_192248,0,20,20,1749,1.552024245262146,1.4614983797073364,1
CQ_Full_DemoN9400_20260821_192248,0,21,21,1750,1.4717873334884644,1.2719329595565796,1
CQ_Full_DemoN9400_20260821_192248,0,22,22,1751,1.4101154804229736,1.3184871673583984,1
CQ_Full_DemoN9400_20260821_192248,0,23,23,1752,1.3876667022705078,1.4273203611373901,1
CQ_Full_DemoN9400_20260821_192248,0,24,24,1753,1.3810099363327026,1.2381144762039185,1
CQ_Full_DemoN9400_20260821_192248,0,25,25,1754,1.2179750204086304,1.269612431526184,1
CQ_Full_DemoN9400_20260821_192248,0,26,26,1755,1.7918022871017456,1.5541954040527344,1
CQ_Full_DemoN9400_20260821_192248,0,27,27,1756,1.5719789266586304,1.4548338651657104,1
CQ_Full_DemoN9400_20260821_192248,0,28,28,1757,1.172747254371643,1.2935200929641724,1
CQ_Full_DemoN9400_20260821_192248,0,29,29,1758,1.7275707721710205,1.5439237356185913,1
CQ_Full_DemoN9400_20260821_192248,0,30,30,1759,1.6941317319869995,1.5464296340942383,1
CQ_Full_DemoN9400_20260821_192248,0,31,31,1760,1.673203468322754,1.4809482097625732,1
CQ_Full_DemoN9400_20260821_192248,0,32,32,1761,1.6193329095840454,1.4537943601608276,1
CQ_Full_DemoN9400_20260821_192248,0,33,33,1762,1.667676329612732,1.491246223449707,1
CQ_Full_DemoN9400_20260821_192248,0,34,34,1763,1.4041293859481812,1.4101910591125488,1
CQ_Full_DemoN9400_20260821_192248,0,35,35,1764,1.497368335723877,1.5030418634414673,1
CQ_Full_DemoN9400_20260821_192248,0,36,36,1765,1.3341468572616577,1.4244263172149658,1
CQ_Full_DemoN9400_20260821_192248,0,37,37,1766,1.322384238243103,1.2375946044921875,1
CQ_Full_DemoN9400_20260821_192248,0,38,38,1767,1.2859915494918823,1.1980024576187134,1
CQ_Full_DemoN9400_20260821_192248,0,39,39,1768,1.317576289176941,1.2635536193847656,1
CQ_Full_DemoN9400_20260821_192248,0,40,40,1769,1.3394993543624878,1.2661088705062866,1
CQ_Full_DemoN9400_20260821_192248,0,41,41,1770,1.617090106010437,1.3739055395126343,1
CQ_Full_DemoN9400_20260821_192248,0,42,42,1771,1.4919732809066772,1.4393550157546997,1
CQ_Full_DemoN9400_20260821_192248,0,43,43,1772,1.5361177921295166,1.4436804056167603,1
CQ_Full_DemoN9400_20260821_192248,0,44,44,1773,1.3992208242416382,1.3601627349853516,1
CQ_Full_DemoN9400_20260821_192248,0,45,45,1774,1.4634712934494019,1.368615984916687,1
CQ_Full_DemoN9400_20260821_192248,0,46,46,1775,1.5664745569229126,1.4792680740356445,1
CQ_Full_DemoN9400_20260821_192248,0,47,47,1776,1.4580496549606323,1.387721061706543,1
CQ_Full_DemoN9400_20260821_192248,0,48,48,1777,1.0732439756393433,1.158987283706665,1
CQ_Full_DemoN9400_20260821_192248,0,49,49,1778,1.889112114906311,1.5482131242752075,1
CQ_Full_DemoN9400_20260821_192248,0,50,50,1779,1.4662984609603882,1.3562288284301758,1
CQ_Full_DemoN9400_20260821_192248,0,51,51,1780,1.3017269372940063,1.3042479753494263,1
CQ_Full_DemoN9400_20260821_192248,0,52,52,1781,1.5353864431381226,1.4727568626403809,1
CQ_Full_DemoN9400_20260821_192248,0,53,53,1782,1.0242462158203125,1.3449550867080688,1
CQ_Full_DemoN9400_20260821_192248,0,54,54,1783,1.285421371459961,1.3635814189910889,1
CQ_Full_DemoN9400_20260821_192248,0,55,55,1784,1.2041325569152832,1.1997123956680298,1
CQ_Full_DemoN9400_20260821_192248,0,56,56,1785,1.8507190942764282,1.5314775705337524,1
CQ_Full_DemoN9400_20260821_192248,0,57,57,1786,2.3600399494171143,1.7223613262176514,1
CQ_Full_DemoN9400_20260821_192248,0,58,58,1787,1.9707237482070923,1.5616555213928223,1
CQ_Full_DemoN9400_20260821_192248,0,59,59,1788,1.8583678007125854,1.5817123651504517,1
CQ_Full_DemoN9400_20260821_192248,0,60,60,1789,2.004711866378784,1.5794782638549805,1
CQ_Full_DemoN9400_20260821_192248,0,61,61,1790,1.9382938146591187,1.4735156297683716,1
CQ_Full_DemoN9400_20260821_192248,0,62,62,1791,2.359459400177002,1.6993873119354248,1
CQ_Full_DemoN9400_20260821_192248,0,63,63,1792,2.1228160858154297,1.6377952098846436,1
CQ_Full_DemoN9400_20260821_192248,1,0,0,1001732,1.601347804069519,1.461056113243103,1
CQ_Full_DemoN9400_20260821_192248,1,1,1,1001733,1.6027414798736572,1.4008194208145142,1
CQ_Full_DemoN9400_20260821_192248,1,2,2,1001734,1.2368875741958618,1.3592034578323364,1
CQ_Full_DemoN9400_20260821_192248,1,3,3,1001735,1.2410892248153687,1.296364665031433,1
CQ_Full_DemoN9400_20260821_192248,1,4,4,1001736,1.4551507234573364,1.3860512971878052,1
CQ_Full_DemoN9400_20260821_192248,1,5,5,1001737,1.4391449689865112,1.453246831893921,1
CQ_Full_DemoN9400_20260821_192248,1,6,6,1001738,1.503402590751648,1.3769327402114868,1
CQ_Full_DemoN9400_20260821_192248,1,7,7,1001739,1.668803095817566,1.4215245246887207,1
CQ_Full_DemoN9400_20260821_192248,1,8,8,1001740,1.1055647134780884,1.1995834112167358,1
CQ_Full_DemoN9400_20260821_192248,1,9,9,1001741,1.547727346420288,1.308108925819397,1
CQ_Full_DemoN9400_20260821_192248,1,10,10,1001742,1.1523810625076294,1.2752715349197388,1
CQ_Full_DemoN9400_20260821_192248,1,11,11,1001743,1.7285804748535156,1.5381020307540894,1
CQ_Full_DemoN9400_20260821_192248,1,12,12,1001744,1.232361078262329,1.2863541841506958,1
CQ_Full_DemoN9400_20260821_192248,1,13,13,1001745,1.4152462482452393,1.407752275466919,1
CQ_Full_DemoN9400_20260821_192248,1,14,14,1001746,1.1282076835632324,1.2633931636810303,1
CQ_Full_DemoN9400_20260821_192248,1,15,15,1001747,1.5917062759399414,1.3922258615493774,1
CQ_Full_DemoN9400_20260821_192248,1,16,16,1001748,1.3819363117218018,1.2938992977142334,1
CQ_Full_DemoN9400_20260821_192248,1,17,17,1001749,1.5430116653442383,1.4605226516723633,1
CQ_Full_DemoN9400_20260821_192248,1,18,18,1001750,1.2027279138565063,1.2896047830581665,1
CQ_Full_DemoN9400_20260821_192248,1,19,19,1001751,1.53506338596344,1.364831805229187,1
CQ_Full_DemoN9400_20260821_192248,1,20,20,1001752,1.4465454816818237,1.3785655498504639,1
CQ_Full_DemoN9400_20260821_192248,1,21,21,1001753,1.0368473529815674,1.1694798469543457,1
CQ_Full_DemoN9400_20260821_192248,1,22,22,1001754,1.679652452468872,1.4686359167099,1
CQ_Full_DemoN9400_20260821_192248,1,23,23,1001755,1.2617915868759155,1.3329681158065796,1
CQ_Full_DemoN9400_20260821_192248,1,24,24,1001756,1.4644044637680054,1.3418928384780884,1
CQ_Full_DemoN9400_20260821_192248,1,25,25,1001757,1.5631916522979736,1.3392589092254639,1
CQ_Full_DemoN9400_20260821_192248,1,26,26,1001758,1.620679497718811,1.4244455099105835,1
CQ_Full_DemoN9400_20260821_192248,1,27,27,1001759,1.902193307876587,1.5877912044525146,1
CQ_Full_DemoN9400_20260821_192248,1,28,28,1001760,1.2419887781143188,1.2138539552688599,1
CQ_Full_DemoN9400_20260821_192248,1,29,29,1001761,1.7488946914672852,1.4754923582077026,1
CQ_Full_DemoN9400_20260821_192248,1,30,30,1001762,1.8892749547958374,1.5548923015594482,1
CQ_Full_DemoN9400_20260821_192248,1,31,31,1001763,1.5627793073654175,1.4421347379684448,1
CQ_Full_DemoN9400_20260821_192248,1,32,32,1001764,1.5331352949142456,1.3321785926818848,1
CQ_Full_DemoN9400_20260821_192248,1,33,33,1001765,1.501723051071167,1.4167468547821045,1
CQ_Full_DemoN9400_20260821_192248,1,34,34,1001766,1.5000017881393433,1.42819082736969,1
CQ_Full_DemoN9400_20260821_192248,1,35,35,1001767,1.3505322933197021,1.4158754348754883,1
CQ_Full_DemoN9400_20260821_192248,1,36,36,1001768,1.3439277410507202,1.46698796749115,1
CQ_Full_DemoN9400_20260821_192248,1,37,37,1001769,1.3064717054367065,1.307441234588623,1
CQ_Full_DemoN9400_20260821_192248,1,38,38,1001770,1.35118567943573,1.3612682819366455,1
CQ_Full_DemoN9400_20260821_192248,1,39,39,1001771,1.43582022190094,1.4034043550491333,1
CQ_Full_DemoN9400_20260821_192248,1,40,40,1001772,1.4622310400009155,1.42532479763031,1
CQ_Full_DemoN9400_20260821_192248,1,41,41,1001773,1.2248337268829346,1.2409588098526,1
CQ_Full_DemoN9400_20260821_192248,1,42,42,1001774,1.449004054069519,1.4440913200378418,1
CQ_Full_DemoN9400_20260821_192248,1,43,43,1001775,1.3352450132369995,1.362441897392273,1
CQ_Full_DemoN9400_20260821_192248,1,44,44,1001776,1.5915645360946655,1.3758827447891235,1
CQ_Full_DemoN9400_20260821_192248,1,45,45,1001777,1.4462190866470337,1.4199799299240112,1
CQ_Full_DemoN9400_20260821_192248,1,46,46,1001778,1.2621113061904907,1.2162774801254272,1
CQ_Full_DemoN9400_20260821_192248,1,47,47,1001779,1.2689133882522583,1.412423014640808,1
CQ_Full_DemoN9400_20260821_192248,1,48,48,1001780,1.2001923322677612,1.2279452085494995,1
CQ_Full_DemoN9400_20260821_192248,1,49,49,1001781,1.7377699613571167,1.5699169635772705,1
CQ_Full_DemoN9400_20260821_192248,1,50,50,1001782,1.6269420385360718,1.5455892086029053,1
CQ_Full_DemoN9400_20260821_192248,1,51,51,1001783,1.0885388851165771,1.1503856182098389,1
CQ_Full_DemoN9400_20260821_192248,1,52,52,1001784,1.271522879600525,1.3663451671600342,1
CQ_Full_DemoN9400_20260821_192248,1,53,53,1001785,1.300605058670044,1.3875983953475952,1
CQ_Full_DemoN9400_20260821_192248,1,54,54,1001786,0.9848465919494629,1.2504651546478271,1
CQ_Full_DemoN9400_20260821_192248,1,55,55,1001787,1.4321173429489136,1.3229330778121948,1
CQ_Full_DemoN9400_20260821_192248,1,56,56,1001788,1.5603989362716675,1.440114974975586,1
CQ_Full_DemoN9400_20260821_192248,1,57,57,1001789,1.8911396265029907,1.4474941492080688,1
