2026/08/20 17:05:47.244, 1, 100, 41593, 282.03
2026/08/20 17:05:49.244, 1, 99, 41593, 276.99
2026/08/20 17:05:51.245, 1, 100, 41593, 158.02
2026/08/20 17:05:53.245, 1, 91, 41593, 274.70
2026/08/20 17:05:55.246, 1, 99, 41593, 268.89
2026/08/20 17:05:57.246, 1, 99, 41593, 278.26
2026/08/20 17:05:59.246, 1, 100, 41593, 278.80
2026/08/20 17:06:01.247, 1, 86, 41593, 274.94
2026/08/20 17:06:03.247, 1, 99, 41593, 268.31
2026/08/20 17:06:05.248, 1, 99, 41593, 278.68
2026/08/20 17:06:07.248, 1, 100, 41593, 280.28
2026/08/20 17:06:09.249, 1, 91, 41593, 275.67
2026/08/20 17:06:11.249, 1, 99, 41593, 267.59
2026/08/20 17:06:13.249, 1, 99, 41593, 272.36
2026/08/20 17:06:15.250, 1, 100, 41593, 279.65
2026/08/20 17:06:17.250, 1, 93, 41593, 277.30
2026/08/20 17:06:19.251, 1, 99, 41593, 268.05
2026/08/20 17:06:21.251, 1, 69, 41593, 126.35
2026/08/20 17:06:23.252, 1, 99, 41593, 268.30
2026/08/20 17:06:25.252, 1, 100, 41593, 278.81
2026/08/20 17:06:27.253, 1, 100, 41593, 279.45
2026/08/20 17:06:29.253, 1, 90, 41593, 275.48
2026/08/20 17:06:31.253, 1, 99, 41593, 269.92
2026/08/20 17:06:33.254, 1, 99, 41593, 277.27
2026/08/20 17:06:35.254, 1, 100, 41593, 278.72
2026/08/20 17:06:37.255, 1, 94, 41593, 270.78
2026/08/20 17:06:39.255, 1, 99, 41593, 268.04
2026/08/20 17:06:41.256, 1, 99, 41593, 277.00
2026/08/20 17:06:43.256, 1, 100, 41593, 279.35
2026/08/20 17:06:45.257, 1, 100, 41593, 273.87
2026/08/20 17:06:47.257, 1, 92, 41593, 274.26
2026/08/20 17:06:49.257, 1, 99, 41593, 267.95
2026/08/20 17:06:51.258, 1, 0, 41593, 209.62
2026/08/20 17:06:53.259, 1, 98, 41593, 265.88
2026/08/20 17:06:55.259, 1, 98, 41593, 270.55
2026/08/20 17:06:57.260, 1, 100, 41593, 278.55
2026/08/20 17:06:59.260, 1, 100, 41593, 277.40
2026/08/20 17:07:01.261, 1, 88, 41593, 275.78
2026/08/20 17:07:03.261, 1, 99, 41593, 269.32
2026/08/20 17:07:05.262, 1, 99, 41593, 275.67
2026/08/20 17:07:07.262, 1, 100, 41593, 279.24
2026/08/20 17:07:09.263, 1, 100, 41593, 278.42
2026/08/20 17:07:11.263, 1, 88, 41593, 275.82
2026/08/20 17:07:13.264, 1, 97, 41593, 271.79
2026/08/20 17:07:15.264, 1, 98, 41593, 271.19
2026/08/20 17:07:17.265, 1, 99, 41593, 275.55
2026/08/20 17:07:19.265, 1, 100, 41593, 279.85
2026/08/20 17:07:21.266, 1, 100, 41593, 280.49
2026/08/20 17:07:23.266, 1, 100, 41593, 226.57
2026/08/20 17:07:25.267, 1, 100, 41593, 277.79
2026/08/20 17:07:27.267, 1, 89, 41593, 275.77
2026/08/20 17:07:29.268, 1, 99, 41593, 268.64
2026/08/20 17:07:31.268, 1, 99, 41593, 276.72
2026/08/20 17:07:33.269, 1, 100, 41593, 279.62
2026/08/20 17:07:35.269, 1, 98, 41593, 274.98
2026/08/20 17:07:37.270, 1, 89, 41593, 276.92
2026/08/20 17:07:39.270, 1, 99, 41593, 271.17
2026/08/20 17:07:41.270, 1, 99, 41593, 279.05
2026/08/20 17:07:43.271, 1, 100, 41593, 280.33
2026/08/20 17:07:45.271, 1, 99, 41593, 278.40
2026/08/20 17:07:47.272, 1, 88, 41593, 275.32
2026/08/20 17:07:49.272, 1, 99, 41593, 270.25
2026/08/20 17:07:51.273, 1, 99, 41593, 280.17
2026/08/20 17:07:53.273, 1, 98, 41593, 149.69
2026/08/20 17:07:55.274, 1, 100, 41593, 279.79
2026/08/20 17:07:57.274, 1, 95, 41593, 273.51
2026/08/20 17:07:59.275, 1, 98, 41593, 271.54
2026/08/20 17:08:01.275, 1, 100, 41593, 281.75
2026/08/20 17:08:03.276, 1, 98, 41593, 282.73
2026/08/20 17:08:05.276, 1, 99, 41593, 270.01
2026/08/20 17:08:07.276, 1, 98, 41593, 270.05
2026/08/20 17:08:09.277, 1, 100, 41593, 270.35
2026/08/20 17:08:11.277, 1, 100, 41593, 278.36
2026/08/20 17:08:13.278, 1, 90, 41593, 275.54
2026/08/20 17:08:15.278, 1, 98, 41593, 271.42
2026/08/20 17:08:17.279, 1, 100, 41593, 281.72
2026/08/20 17:08:19.279, 1, 100, 41593, 283.10
2026/08/20 17:08:21.280, 1, 83, 41593, 275.75
2026/08/20 17:08:23.280, 1, 12, 41593, 153.15
2026/08/20 17:08:25.280, 1, 97, 41593, 270.06
2026/08/20 17:08:27.281, 1, 98, 41593, 271.61
2026/08/20 17:08:29.281, 1, 100, 41593, 279.95
2026/08/20 17:08:31.282, 1, 100, 41593, 274.22
2026/08/20 17:08:33.282, 1, 99, 41593, 270.54
2026/08/20 17:08:35.283, 1, 99, 41593, 269.98
2026/08/20 17:08:37.283, 1, 100, 41593, 281.02
2026/08/20 17:08:39.284, 1, 90, 41593, 277.95
2026/08/20 17:08:41.284, 1, 98, 41593, 273.82
2026/08/20 17:08:43.285, 1, 100, 41593, 282.26
2026/08/20 17:08:45.285, 1, 100, 41593, 281.25
2026/08/20 17:08:47.286, 1, 92, 41593, 275.62
2026/08/20 17:08:49.286, 1, 99, 41593, 271.75
2026/08/20 17:08:51.286, 1, 100, 41593, 280.76
2026/08/20 17:08:53.287, 1, 0, 41593, 187.01
2026/08/20 17:08:55.287, 1, 100, 41593, 281.39
2026/08/20 17:08:57.288, 1, 91, 41593, 279.80
2026/08/20 17:08:59.288, 1, 99, 41593, 267.38
2026/08/20 17:09:01.289, 1, 99, 41593, 273.32
2026/08/20 17:09:03.289, 1, 100, 41593, 284.22
2026/08/20 17:09:05.290, 1, 89, 41593, 274.67
2026/08/20 17:09:07.290, 1, 98, 41593, 270.26
2026/08/20 17:09:09.291, 1, 100, 41593, 281.61
2026/08/20 17:09:11.291, 1, 100, 41593, 280.03
2026/08/20 17:09:13.291, 1, 86, 41593, 274.78
2026/08/20 17:09:15.292, 1, 99, 41593, 271.58
2026/08/20 17:09:17.293, 1, 100, 41593, 280.89
2026/08/20 17:09:19.293, 1, 100, 41593, 281.26
2026/08/20 17:09:21.294, 1, 96, 41593, 272.76
2026/08/20 17:09:23.294, 1, 0, 41593, 215.35
2026/08/20 17:09:25.295, 1, 99, 41593, 267.41
2026/08/20 17:09:27.295, 1, 99, 41593, 270.81
2026/08/20 17:09:29.296, 1, 100, 41593, 279.95
2026/08/20 17:09:31.296, 1, 89, 41593, 275.03
2026/08/20 17:09:33.296, 1, 99, 41593, 270.76
2026/08/20 17:09:35.297, 1, 100, 41593, 282.19
2026/08/20 17:09:37.297, 1, 100, 41593, 279.26
2026/08/20 17:09:39.298, 1, 88, 41593, 276.17
2026/08/20 17:09:41.298, 1, 99, 41593, 271.55
2026/08/20 17:09:43.299, 1, 100, 41593, 279.58
2026/08/20 17:09:45.299, 1, 100, 41593, 279.17
2026/08/20 17:09:47.299, 1, 94, 41593, 271.73
2026/08/20 17:09:49.300, 1, 99, 41593, 270.99
2026/08/20 17:09:51.300, 1, 100, 41593, 279.79
2026/08/20 17:09:53.301, 1, 0, 41593, 251.68
2026/08/20 17:09:55.301, 1, 100, 41593, 281.72
2026/08/20 17:09:57.302, 1, 90, 41593, 275.01
2026/08/20 17:09:59.302, 1, 99, 41593, 269.70
2026/08/20 17:10:01.302, 1, 100, 41593, 280.85
2026/08/20 17:10:03.303, 1, 100, 41593, 279.04
2026/08/20 17:10:05.303, 1, 88, 41593, 275.80
2026/08/20 17:10:07.304, 1, 99, 41593, 270.90
2026/08/20 17:10:09.304, 1, 100, 41593, 279.93
2026/08/20 17:10:11.305, 1, 100, 41593, 278.94
2026/08/20 17:10:13.305, 1, 89, 41593, 275.25
2026/08/20 17:10:15.305, 1, 99, 41593, 269.92
2026/08/20 17:10:17.306, 1, 100, 41593, 281.55
2026/08/20 17:10:19.306, 1, 100, 41593, 276.85
2026/08/20 17:10:21.307, 1, 91, 41593, 275.49
2026/08/20 17:10:23.307, 1, 100, 41593, 273.81
2026/08/20 17:10:25.308, 1, 99, 41593, 247.32
2026/08/20 17:10:27.308, 1, 99, 41593, 273.17
2026/08/20 17:10:29.309, 1, 100, 41593, 278.46
2026/08/20 17:10:31.309, 1, 91, 41593, 275.55
2026/08/20 17:10:33.309, 1, 99, 41593, 268.48
2026/08/20 17:10:35.310, 1, 99, 41593, 278.50
2026/08/20 17:10:37.310, 1, 100, 41593, 280.53
2026/08/20 17:10:39.311, 1, 91, 41593, 275.40
2026/08/20 17:10:41.311, 1, 99, 41593, 269.28
2026/08/20 17:10:43.312, 1, 99, 41593, 280.29
2026/08/20 17:10:45.312, 1, 100, 41593, 280.20
2026/08/20 17:10:47.312, 1, 90, 41593, 275.45
2026/08/20 17:10:49.313, 1, 99, 41593, 275.85
2026/08/20 17:10:51.313, 1, 99, 41593, 279.88
2026/08/20 17:10:53.314, 1, 100, 41593, 273.45
2026/08/20 17:10:55.314, 1, 100, 41593, 232.74
2026/08/20 17:10:57.315, 1, 90, 41593, 274.77
2026/08/20 17:10:59.315, 1, 98, 41593, 268.92
2026/08/20 17:11:01.315, 1, 100, 41593, 280.10
2026/08/20 17:11:03.316, 1, 100, 41593, 279.35
2026/08/20 17:11:05.316, 1, 90, 41593, 275.80
2026/08/20 17:11:07.317, 1, 99, 41593, 270.73
2026/08/20 17:11:09.317, 1, 100, 41593, 281.39
2026/08/20 17:11:11.318, 1, 100, 41593, 280.55
2026/08/20 17:11:13.318, 1, 89, 41593, 275.18
2026/08/20 17:11:15.319, 1, 99, 41593, 268.49
2026/08/20 17:11:17.319, 1, 99, 41593, 277.14
2026/08/20 17:11:19.320, 1, 100, 41593, 279.69
2026/08/20 17:11:21.320, 1, 90, 41593, 276.26
2026/08/20 17:11:23.321, 1, 99, 41593, 266.77
2026/08/20 17:11:25.321, 1, 85, 41593, 177.90
2026/08/20 17:11:27.322, 1, 99, 41593, 266.59
2026/08/20 17:11:29.322, 1, 99, 41593, 276.24
2026/08/20 17:11:31.322, 1, 100, 41593, 280.00
2026/08/20 17:11:33.323, 1, 90, 41593, 275.62
2026/08/20 17:11:35.323, 1, 99, 41593, 266.58
2026/08/20 17:11:37.324, 1, 99, 41593, 272.62
2026/08/20 17:11:39.324, 1, 100, 41593, 279.43
2026/08/20 17:11:41.325, 1, 93, 41593, 275.43
2026/08/20 17:11:43.325, 1, 99, 41593, 270.09
2026/08/20 17:11:45.326, 1, 98, 41593, 272.07
2026/08/20 17:11:47.326, 1, 100, 41593, 279.06
2026/08/20 17:11:49.326, 1, 100, 41593, 276.94
2026/08/20 17:11:51.327, 1, 91, 41593, 274.65
2026/08/20 17:11:53.328, 1, 99, 41593, 271.14
2026/08/20 17:11:55.328, 1, 96, 41593, 140.13
2026/08/20 17:11:57.328, 1, 98, 41593, 271.00
2026/08/20 17:11:59.329, 1, 100, 41593, 279.17
2026/08/20 17:12:01.329, 1, 99, 41593, 276.64
2026/08/20 17:12:03.330, 1, 93, 41593, 272.34
2026/08/20 17:12:05.330, 1, 98, 41593, 273.37
2026/08/20 17:12:07.331, 1, 100, 41593, 279.16
2026/08/20 17:12:09.331, 1, 93, 41593, 278.98
2026/08/20 17:12:11.331, 1, 99, 41593, 268.51
2026/08/20 17:12:13.332, 1, 99, 41593, 271.81
2026/08/20 17:12:15.332, 1, 100, 41593, 276.90
2026/08/20 17:12:17.333, 1, 94, 41593, 277.39
2026/08/20 17:12:19.333, 1, 99, 41593, 268.93
2026/08/20 17:12:21.334, 1, 99, 41593, 269.65
2026/08/20 17:12:23.334, 1, 100, 41593, 280.53
2026/08/20 17:12:25.335, 1, 0, 41593, 177.14
2026/08/20 17:12:27.335, 1, 100, 41593, 278.64
2026/08/20 17:12:29.336, 1, 88, 41593, 274.58
2026/08/20 17:12:31.336, 1, 99, 41593, 268.22
2026/08/20 17:12:33.336, 1, 99, 41593, 279.32
2026/08/20 17:12:35.337, 1, 100, 41593, 281.12
2026/08/20 17:12:37.337, 1, 83, 41593, 276.16
2026/08/20 17:12:39.338, 1, 98, 41593, 268.59
2026/08/20 17:12:41.338, 1, 99, 41593, 276.22
2026/08/20 17:12:43.339, 1, 100, 41593, 280.25
2026/08/20 17:12:45.339, 1, 88, 41593, 275.77
2026/08/20 17:12:47.340, 1, 99, 41593, 267.20
2026/08/20 17:12:49.340, 1, 99, 41593, 275.14
2026/08/20 17:12:51.341, 1, 100, 41593, 278.19
2026/08/20 17:12:53.341, 1, 89, 41593, 275.32
2026/08/20 17:12:55.342, 1, 0, 41593, 227.54
2026/08/20 17:12:57.342, 1, 89, 41593, 273.35
2026/08/20 17:12:59.343, 1, 98, 41593, 271.13
2026/08/20 17:13:01.343, 1, 100, 41593, 280.36
2026/08/20 17:13:03.343, 1, 100, 41593, 278.62
2026/08/20 17:13:05.344, 1, 92, 41593, 272.95
2026/08/20 17:13:07.345, 1, 99, 41593, 271.21
2026/08/20 17:13:09.345, 1, 100, 41593, 280.04
2026/08/20 17:13:11.345, 1, 100, 41593, 277.26
2026/08/20 17:13:13.346, 1, 92, 41593, 273.39
2026/08/20 17:13:15.346, 1, 98, 41593, 270.25
2026/08/20 17:13:17.347, 1, 100, 41593, 279.62
2026/08/20 17:13:19.347, 1, 93, 41593, 278.83
2026/08/20 17:13:21.348, 1, 99, 41593, 267.94
2026/08/20 17:13:23.348, 1, 99, 41593, 271.10
2026/08/20 17:13:25.349, 1, 0, 41593, 269.97
2026/08/20 17:13:27.349, 1, 99, 41593, 280.22
2026/08/20 17:13:29.349, 1, 100, 41593, 280.74
2026/08/20 17:13:31.350, 1, 91, 41593, 277.01
2026/08/20 17:13:33.350, 1, 98, 41593, 269.16
2026/08/20 17:13:35.351, 1, 100, 41593, 280.10
2026/08/20 17:13:37.351, 1, 100, 41593, 279.67
2026/08/20 17:13:39.352, 1, 90, 41593, 275.39
2026/08/20 17:13:41.352, 1, 99, 41593, 270.23
2026/08/20 17:13:43.352, 1, 100, 41593, 280.96
2026/08/20 17:13:45.353, 1, 100, 41593, 277.61
2026/08/20 17:13:47.353, 1, 87, 41593, 265.87
2026/08/20 17:13:49.354, 1, 99, 41593, 273.55
2026/08/20 17:13:51.354, 1, 99, 41593, 278.28
2026/08/20 17:13:53.355, 1, 92, 41593, 275.46
2026/08/20 17:13:55.355, 1, 98, 41593, 272.33
2026/08/20 17:13:57.356, 1, 86, 41593, 250.16
2026/08/20 17:13:59.356, 1, 99, 41593, 271.18
2026/08/20 17:14:01.357, 1, 100, 41593, 280.72
2026/08/20 17:14:03.357, 1, 100, 41593, 277.13
2026/08/20 17:14:05.357, 1, 94, 41593, 273.10
2026/08/20 17:14:07.358, 1, 99, 41593, 272.95
2026/08/20 17:14:09.358, 1, 100, 41593, 280.61
2026/08/20 17:14:11.359, 1, 89, 41593, 276.38
2026/08/20 17:14:13.359, 1, 98, 41593, 267.79
2026/08/20 17:14:15.360, 1, 99, 41593, 274.67
2026/08/20 17:14:17.360, 1, 100, 41593, 277.45
2026/08/20 17:14:19.361, 1, 90, 41593, 276.55
2026/08/20 17:14:21.361, 1, 99, 41593, 271.86
2026/08/20 17:14:23.362, 1, 100, 41593, 281.61
2026/08/20 17:14:25.362, 1, 100, 41593, 279.24
2026/08/20 17:14:27.363, 1, 100, 41593, 224.67
2026/08/20 17:14:29.363, 1, 90, 41593, 276.62
2026/08/20 17:14:31.364, 1, 99, 41593, 272.05
2026/08/20 17:14:33.364, 1, 99, 41593, 277.43
2026/08/20 17:14:35.364, 1, 100, 41593, 279.96
2026/08/20 17:14:37.365, 1, 88, 41593, 277.20
2026/08/20 17:14:39.366, 1, 99, 41593, 275.98
2026/08/20 17:14:41.366, 1, 99, 41593, 280.13
2026/08/20 17:14:43.367, 1, 100, 41593, 280.58
2026/08/20 17:14:45.367, 1, 88, 41593, 274.25
2026/08/20 17:14:47.367, 1, 98, 41593, 266.61
2026/08/20 17:14:49.368, 1, 99, 41593, 271.65
2026/08/20 17:14:51.368, 1, 100, 41593, 278.01
2026/08/20 17:14:53.369, 1, 92, 41593, 276.42
2026/08/20 17:14:55.369, 1, 99, 41593, 267.32
2026/08/20 17:14:57.370, 1, 83, 41593, 184.12
2026/08/20 17:14:59.370, 1, 98, 41593, 270.91
2026/08/20 17:15:01.371, 1, 100, 41593, 279.88
2026/08/20 17:15:03.371, 1, 99, 41593, 278.63
2026/08/20 17:15:05.372, 1, 97, 41593, 270.52
2026/08/20 17:15:07.372, 1, 98, 41593, 270.24
2026/08/20 17:15:09.373, 1, 100, 41593, 278.26
2026/08/20 17:15:11.373, 1, 100, 41593, 276.49
2026/08/20 17:15:13.374, 1, 91, 41593, 273.83
2026/08/20 17:15:15.374, 1, 98, 41593, 271.13
2026/08/20 17:15:17.375, 1, 100, 41593, 277.50
2026/08/20 17:15:19.375, 1, 100, 41593, 279.57
2026/08/20 17:15:21.376, 1, 89, 41593, 275.00
2026/08/20 17:15:23.376, 1, 99, 41593, 269.36
2026/08/20 17:15:25.376, 1, 99, 41593, 281.10
2026/08/20 17:15:27.377, 1, 98, 41593, 146.35
2026/08/20 17:15:29.378, 1, 100, 41593, 279.22
2026/08/20 17:15:31.378, 1, 88, 41593, 276.47
2026/08/20 17:15:33.378, 1, 98, 41593, 267.76
2026/08/20 17:15:35.379, 1, 99, 41593, 278.35
2026/08/20 17:15:37.379, 1, 100, 41593, 278.95
2026/08/20 17:15:39.380, 1, 90, 41593, 276.04
2026/08/20 17:15:41.380, 1, 99, 41593, 268.95
2026/08/20 17:15:43.381, 1, 99, 41593, 278.41
2026/08/20 17:15:45.381, 1, 100, 41593, 280.01
2026/08/20 17:15:47.382, 1, 90, 41593, 274.39
2026/08/20 17:15:49.382, 1, 99, 41593, 269.14
2026/08/20 17:15:51.382, 1, 99, 41593, 280.32
2026/08/20 17:15:53.383, 1, 100, 41593, 280.74
2026/08/20 17:15:55.383, 1, 91, 41593, 274.81
2026/08/20 17:15:57.384, 1, 97, 41595, 165.66
2026/08/20 17:15:59.384, 1, 99, 41595, 279.31
2026/08/20 17:16:01.385, 1, 100, 41595, 280.33
2026/08/20 17:16:03.385, 1, 89, 41595, 275.46
2026/08/20 17:16:05.386, 1, 99, 41595, 271.28
2026/08/20 17:16:07.386, 1, 100, 41595, 279.60
2026/08/20 17:16:09.387, 1, 100, 41595, 278.98
2026/08/20 17:16:11.387, 1, 91, 41595, 273.29
2026/08/20 17:16:13.388, 1, 99, 41595, 270.93
2026/08/20 17:16:15.388, 1, 100, 41595, 280.46
2026/08/20 17:16:17.389, 1, 100, 41595, 274.99
2026/08/20 17:16:19.389, 1, 91, 41595, 275.63
2026/08/20 17:16:21.389, 1, 98, 41595, 271.72
2026/08/20 17:16:23.390, 1, 100, 41595, 280.06
2026/08/20 17:16:25.390, 1, 100, 41595, 279.93
2026/08/20 17:16:27.391, 1, 0, 41595, 151.80
2026/08/20 17:16:29.391, 1, 97, 41595, 274.47
2026/08/20 17:16:31.392, 1, 99, 41595, 271.47
2026/08/20 17:16:33.392, 1, 99, 41595, 280.84
2026/08/20 17:16:35.393, 1, 100, 41595, 279.39
2026/08/20 17:16:37.393, 1, 89, 41595, 276.50
2026/08/20 17:16:39.394, 1, 99, 41595, 270.47
2026/08/20 17:16:41.394, 1, 100, 41595, 280.58
2026/08/20 17:16:43.395, 1, 93, 41595, 277.77
2026/08/20 17:16:45.395, 1, 99, 41595, 271.73
2026/08/20 17:16:47.396, 1, 99, 41595, 283.13
2026/08/20 17:16:49.396, 1, 100, 41595, 276.26
2026/08/20 17:16:51.397, 1, 99, 41595, 267.51
2026/08/20 17:16:53.397, 1, 99, 41595, 271.98
2026/08/20 17:16:55.398, 1, 100, 41595, 279.87
2026/08/20 17:16:57.398, 1, 0, 41595, 178.01
2026/08/20 17:16:59.399, 1, 100, 41595, 279.27
2026/08/20 17:17:01.399, 1, 91, 41595, 275.23
2026/08/20 17:17:03.400, 1, 99, 41595, 270.60
2026/08/20 17:17:05.400, 1, 100, 41595, 279.78
2026/08/20 17:17:07.401, 1, 100, 41595, 278.91
2026/08/20 17:17:09.402, 1, 92, 41595, 273.76
2026/08/20 17:17:11.402, 1, 99, 41595, 268.87
2026/08/20 17:17:13.403, 1, 100, 41595, 279.77
2026/08/20 17:17:15.403, 1, 100, 41595, 279.35
2026/08/20 17:17:17.404, 1, 86, 41595, 274.29
2026/08/20 17:17:19.404, 1, 98, 41595, 270.14
2026/08/20 17:17:21.405, 1, 100, 41595, 280.77
2026/08/20 17:17:23.405, 1, 100, 41595, 280.48
2026/08/20 17:17:25.406, 1, 89, 41595, 274.48
2026/08/20 17:17:27.406, 1, 0, 41595, 222.79
2026/08/20 17:17:29.407, 1, 99, 41595, 267.97
2026/08/20 17:17:31.407, 1, 99, 41595, 270.54
2026/08/20 17:17:33.408, 1, 100, 41595, 279.39
2026/08/20 17:17:35.408, 1, 87, 41595, 274.97
2026/08/20 17:17:37.409, 1, 99, 41595, 272.65
2026/08/20 17:17:39.409, 1, 100, 41595, 282.60
2026/08/20 17:17:41.409, 1, 100, 41595, 279.41
2026/08/20 17:17:43.410, 1, 96, 41595, 271.51
2026/08/20 17:17:45.410, 1, 99, 41595, 272.32
2026/08/20 17:17:47.411, 1, 100, 41595, 278.79
2026/08/20 17:17:49.411, 1, 90, 41595, 275.99
2026/08/20 17:17:51.412, 1, 99, 41595, 268.24
2026/08/20 17:17:53.412, 1, 99, 41595, 277.72
2026/08/20 17:17:55.412, 1, 100, 41595, 283.17
2026/08/20 17:17:57.413, 1, 0, 41595, 238.27
2026/08/20 17:17:59.413, 1, 97, 41595, 280.97
2026/08/20 17:18:01.414, 1, 99, 41595, 267.76
2026/08/20 17:18:03.414, 1, 99, 41595, 272.66
2026/08/20 17:18:05.415, 1, 100, 41595, 281.11
2026/08/20 17:18:07.415, 1, 89, 41595, 271.77
2026/08/20 17:18:09.416, 1, 99, 41595, 266.20
2026/08/20 17:18:11.416, 1, 99, 41595, 274.68
2026/08/20 17:18:13.416, 1, 100, 41595, 281.93
2026/08/20 17:18:15.417, 1, 86, 41595, 275.15
2026/08/20 17:18:17.417, 1, 98, 41595, 271.41
2026/08/20 17:18:19.418, 1, 100, 41595, 281.03
2026/08/20 17:18:21.418, 1, 100, 41595, 279.52
2026/08/20 17:18:23.419, 1, 99, 41595, 270.88
2026/08/20 17:18:25.419, 1, 99, 41595, 272.33
2026/08/20 17:18:27.420, 1, 0, 41595, 268.69
2026/08/20 17:18:29.420, 1, 99, 41595, 280.39
2026/08/20 17:18:31.421, 1, 100, 41595, 279.42
2026/08/20 17:18:33.421, 1, 90, 41595, 273.03
2026/08/20 17:18:35.422, 1, 99, 41595, 273.89
2026/08/20 17:18:37.422, 1, 100, 41595, 281.19
2026/08/20 17:18:39.423, 1, 100, 41595, 279.10
2026/08/20 17:18:41.423, 1, 99, 41595, 270.85
2026/08/20 17:18:43.424, 1, 99, 41595, 270.94
2026/08/20 17:18:45.424, 1, 100, 41595, 277.61
2026/08/20 17:18:47.425, 1, 89, 41595, 275.36
2026/08/20 17:18:49.425, 1, 99, 41595, 266.89
2026/08/20 17:18:51.426, 1, 99, 41595, 272.72
2026/08/20 17:18:53.427, 1, 100, 41595, 279.76
2026/08/20 17:18:55.427, 1, 87, 41595, 276.71
2026/08/20 17:18:57.428, 1, 100, 41595, 273.21
2026/08/20 17:18:59.428, 1, 99, 41595, 254.35
2026/08/20 17:19:01.429, 1, 99, 41595, 273.63
2026/08/20 17:19:03.429, 1, 100, 41595, 279.18
2026/08/20 17:19:05.430, 1, 91, 41595, 276.05
2026/08/20 17:19:07.430, 1, 99, 41595, 268.38
2026/08/20 17:19:09.431, 1, 99, 41595, 280.73
2026/08/20 17:19:11.431, 1, 100, 41595, 280.30
2026/08/20 17:19:13.431, 1, 89, 41595, 274.68
2026/08/20 17:19:15.432, 1, 99, 41595, 270.52
2026/08/20 17:19:17.432, 1, 100, 41595, 280.70
2026/08/20 17:19:19.433, 1, 100, 41595, 278.06
2026/08/20 17:19:21.433, 1, 89, 41595, 274.60
2026/08/20 17:19:23.433, 1, 99, 41595, 268.15
2026/08/20 17:19:25.434, 1, 99, 41595, 280.32
2026/08/20 17:19:27.434, 1, 100, 41595, 279.95
2026/08/20 17:19:29.435, 1, 100, 41595, 218.38
2026/08/20 17:19:31.435, 1, 92, 41595, 277.99
2026/08/20 17:19:33.436, 1, 99, 41595, 266.70
2026/08/20 17:19:35.436, 1, 99, 41595, 273.68
