candidate,epoch,checkpoint_scope,fixed_manifest_rf_mean,fixed_manifest_rf_std,fixed_manifest_rf_ci95_low,fixed_manifest_rf_ci95_high,rf_relative_change_vs_f0_e1000,paired_n,paired_difference_vs_f0_e1000_mean,paired_difference_vs_f0_e1000_std,paired_difference_vs_f0_e1000_ci95_low,paired_difference_vs_f0_e1000_ci95_high,reconstruction_checkpoint,recon_nfe1_mean,recon_nfe1_worst_field,recon_nfe1_worst,recon_nfe4_mean,recon_nfe4_worst_field,recon_nfe4_worst,train_step_ms,train_peak_allocated_mb,train_speedup_vs_f0,train_memory_reduction_vs_f0,persistent_1m_nfe4_s,persistent_1m_nfe4_speedup_vs_f0,total_parameters,cost_source
F0-e1000,1000,exact_milestone,0.3255307509098202,0.18672739956125636,0.2991180078813865,0.3519434939382539,0.0,192,0.0,0.0,0.0,0.0,F0-best,0.23967439457774162,U_1,0.5682828426361084,0.26249281987547873,U_1,0.6571363210678101,544.8382131755352,27346.20654296875,1.0,0.0,0.4366914965212345,1.0,2267407,formal_architecture_benchmark_B128_Q4096
CQ-LR-128-e1000,1000,exact_milestone,0.357042966526933,0.18565264614693613,0.3307822482459015,0.3833036848079645,0.09680257711150131,192,0.031512215617112815,0.03607962064508405,0.026408723837646596,0.03661570739657904,CQ-LR-128-best,0.2641916636377573,U_1,0.6075666546821594,0.2940144747495651,U_1,0.7070951461791992,437.80523482710123,22972.7177734375,1.244476241565964,0.15993036411318118,0.24333768617361784,1.7945904861183795,1643665,formal_architecture_benchmark_B128_Q4096
CQ-LR-256-best-e840-partial,840,partial_run_best,0.261010116043811,0.17263176027429947,0.23659121269387481,0.2854290193937472,-0.19820135174843412,192,-0.06452063486600916,0.05312005740269754,-0.07203451032900904,-0.05700675940300929,CQ-LR-256-best-e840,0.21011897400021554,U_1,0.4382210373878479,0.22788209822028876,U_1,0.5256221890449524,,,,,,,,not_formally_matched_available_partial_reference
S7-B-e1000,1000,exact_milestone,0.2615070373285562,0.16686780234875534,0.23790345053029807,0.2851106241268143,-0.19667485606912793,192,-0.06402371358126402,0.053469308484493154,-0.07158699089475581,-0.05646043626777223,S7-B-e1000,0.21305251810699702,U_1,0.4715900421142578,0.23427037820219992,U_1,0.5570289492607117,397.0565140247345,20239.46728515625,1.3721931108819303,0.25988025968595574,0.2856589835137129,1.5287161326059657,5490617,formal_architecture_benchmark_B128_Q4096
S7-B-best-e965,965,best,0.26156421506311744,0.16683122036219444,0.23796580281670748,0.2851626273095274,-0.19649921141988524,192,-0.06396653584670275,0.053406861792421816,-0.07152098002464759,-0.05641209166875792,S7-B-best-e965,0.21302742287516593,U_1,0.47136539220809937,0.23429518006742,U_1,0.5567805171012878,397.0565140247345,20239.46728515625,1.3721931108819303,0.25988025968595574,0.2856589835137129,1.5287161326059657,5490617,formal_architecture_benchmark_B128_Q4096
