checkpoint,repeat,batch_index,manifest_start_index,rf_seed,loss,target_rms,batch_samples
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,0,0,1729,0.09883478283882141,1.2712417840957642,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,1,1,1730,0.4713873565196991,1.2374696731567383,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,2,2,1731,0.2479819506406784,1.3155573606491089,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,3,3,1732,0.7056059241294861,1.5026652812957764,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,4,4,1733,0.21379892528057098,1.438909888267517,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,5,5,1734,0.17025414109230042,1.229604721069336,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,6,6,1735,0.2591084837913513,1.2616817951202393,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,7,7,1736,0.134743332862854,1.2940534353256226,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,8,8,1737,0.4441618025302887,1.2541345357894897,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,9,9,1738,0.24202103912830353,1.358318567276001,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,10,10,1739,0.26590046286582947,1.4160829782485962,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,11,11,1740,0.17233458161354065,1.2481945753097534,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,12,12,1741,0.22284327447414398,1.3924716711044312,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,13,13,1742,0.2719879746437073,1.358562707901001,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,14,14,1743,0.24594393372535706,1.657221794128418,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,15,15,1744,0.14694370329380035,1.585094690322876,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,16,16,1745,0.24625401198863983,1.198534607887268,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,17,17,1746,0.12428136169910431,1.4344464540481567,1
