checkpoint,repeat,batch_index,manifest_start_index,rf_seed,loss,target_rms,batch_samples
control_DemoN9201_20260820_220303,0,47,47,1776,0.9046525955200195,1.387721061706543,1
control_DemoN9201_20260820_220303,0,48,48,1777,0.7760206460952759,1.158987283706665,1
control_DemoN9201_20260820_220303,0,49,49,1778,1.23051917552948,1.5482131242752075,1
control_DemoN9201_20260820_220303,0,50,50,1779,0.7997974157333374,1.3562288284301758,1
control_DemoN9201_20260820_220303,0,51,51,1780,1.1550053358078003,1.3042479753494263,1
control_DemoN9201_20260820_220303,0,52,52,1781,0.7587460875511169,1.4727568626403809,1
control_DemoN9201_20260820_220303,0,53,53,1782,0.6290332078933716,1.3449550867080688,1
control_DemoN9201_20260820_220303,0,54,54,1783,0.5160157680511475,1.3635814189910889,1
control_DemoN9201_20260820_220303,0,55,55,1784,0.7020225524902344,1.1997123956680298,1
control_DemoN9201_20260820_220303,0,56,56,1785,0.945203423500061,1.5314775705337524,1
control_DemoN9201_20260820_220303,0,57,57,1786,1.1695350408554077,1.7223613262176514,1
control_DemoN9201_20260820_220303,0,58,58,1787,0.9837536215782166,1.5616555213928223,1
control_DemoN9201_20260820_220303,0,59,59,1788,1.059712290763855,1.5817123651504517,1
control_DemoN9201_20260820_220303,0,60,60,1789,1.8883659839630127,1.5794782638549805,1
control_DemoN9201_20260820_220303,0,61,61,1790,1.353590726852417,1.4735156297683716,1
control_DemoN9201_20260820_220303,0,62,62,1791,1.2332464456558228,1.6993873119354248,1
control_DemoN9201_20260820_220303,0,63,63,1792,1.073066234588623,1.6377952098846436,1
