epoch,step,data_path_mode,coord_batch_mode,index_sampling_mode,sampling_device,field_read_mode,field_normalization_mode,gpu_transfer_mode,data_path_diag_storage_mode,batch_size,N_full,N_query,N_obs_total,loader_wait_ms,index_sampling_ms,hdf5_read_ms,cpu_normalization_ms,cpu_materialization_ms,h2d_ms,sparse_condition_materialization_ms,query_materialization_ms,pre_model_total_ms,model_forward_ms,backward_ms,query_microbatch_active,train_query_microbatch_size,rf_bridge_ms,condition_context_ms,query_chunk_forward_ms,query_chunk_backward_ms,query_microbatches,optimizer_ms,total_training_step_ms,allocated_after_materialization_mb,allocated_before_model_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb
5,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36399,0.38999877870082855,66.05231389403343,32.28192962706089,51.78382433950901,11.627603322267532,0.9417524561285973,0.0,0.0,162.68742363899946,107.22263529896736,147.76493422687054,0,0,0.0,0.0,0.0,0.0,1,1.189553178846836,382.9703889787197,59.0419921875,52.76708984375,23258.34912109375,27688.0
5,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37547,0.15197694301605225,73.82938824594021,34.075191244482994,50.48672389239073,10.073194280266762,1.1423397809267044,0.0,0.0,169.6068374440074,106.17332719266415,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,107.72745590656996,59.0419921875,59.0419921875,9805.41796875,27688.0
6,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36901,0.5377847701311111,75.55253617465496,35.09936388581991,54.794023744761944,12.12236937135458,1.2582773342728615,0.0,0.0,178.82657051086426,107.5559239834547,147.73867558687925,0,0,0.0,0.0,0.0,0.0,1,1.5105484053492546,390.1730850338936,59.0419921875,52.76708984375,23258.34912109375,27688.0
6,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36668,0.350048765540123,64.60490636527538,32.290018163621426,52.27719619870186,11.585152707993984,1.247103326022625,0.0,0.0,162.00437676161528,108.26552379876375,150.04822425544262,0,0,0.0,0.0,0.0,0.0,1,1.2742020189762115,388.56924045830965,59.0419921875,52.76708984375,23258.34912109375,27688.0
7,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37737,0.34055113792419434,75.5081195384264,32.67360478639603,53.64666320383549,11.979887261986732,1.2487787753343582,0.0,0.0,175.057053565979,108.56249555945396,149.10870790481567,0,0,0.0,0.0,0.0,0.0,1,1.5530120581388474,385.96189580857754,59.0419921875,52.76708984375,23258.34912109375,27688.0
7,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37853,0.43330155313014984,67.54415016621351,33.39044563472271,53.643034771084785,11.958396062254906,1.0585291311144829,0.0,0.0,167.5945557653904,107.86882508546114,150.7262596860528,0,0,0.0,0.0,0.0,0.0,1,1.450205221772194,387.4839097261429,59.0419921875,52.76708984375,23258.34912109375,27688.0
8,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36717,0.4785582423210144,75.66177658736706,32.73058868944645,53.16949635744095,12.307602912187576,1.25129334628582,0.0,0.0,175.12075789272785,108.78012888133526,150.2284249290824,0,0,0.0,0.0,0.0,0.0,1,1.3121962547302246,399.57304764539003,59.0419921875,52.76708984375,23258.34912109375,27688.0
8,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35274,0.4673842340707779,65.94616267830133,31.863708049058914,50.785088911652565,11.242085136473179,1.0426053777337074,0.0,0.0,160.8796501532197,108.61083399504423,151.26824099570513,0,0,0.0,0.0,0.0,0.0,1,1.613076776266098,385.6076840311289,59.0419921875,52.76708984375,23258.34912109375,27688.0
9,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37289,0.36262068897485733,75.62657725065947,32.669128850102425,53.4293157979846,11.43932156264782,1.1266954243183136,0.0,0.0,174.29103888571262,108.61893836408854,150.88271349668503,0,0,0.0,0.0,0.0,0.0,1,1.687668263912201,389.6099282428622,59.0419921875,52.76708984375,23258.34912109375,27688.0
9,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37198,0.3422265872359276,65.26925507932901,30.508484691381454,49.435184337198734,11.055747978389263,1.147647388279438,0.0,0.0,157.4163194745779,107.5813639909029,149.59147479385138,0,0,0.0,0.0,0.0,0.0,1,1.3300757855176926,396.51510305702686,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36971,0.487777404487133,73.69222957640886,32.73366671055555,53.08820866048336,11.81227806955576,1.1850837618112564,0.0,0.0,172.5114667788148,107.3707202449441,148.22117146104574,0,0,0.0,0.0,0.0,0.0,1,1.2233564630150795,395.43953724205494,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36848,0.36066584289073944,65.11420663446188,32.71410893648863,52.24032886326313,11.421440169215202,1.2415163218975067,0.0,0.0,162.73160092532635,107.31931962072849,148.83606601506472,0,0,0.0,0.0,0.0,0.0,1,1.4555128291249275,394.2245729267597,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36338,0.15337299555540085,70.0475862249732,31.625964678823948,49.19242113828659,9.450205601751804,1.117754727602005,0.0,0.0,161.43393237143755,106.5382044762373,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,108.11105370521545,59.0419921875,59.0419921875,9805.41796875,27688.0
11,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36039,0.34446269273757935,74.31969605386257,33.02420862019062,52.71692480891943,12.095286510884762,0.9828200563788414,0.0,0.0,173.13893605023623,106.33929539471865,146.64106722921133,0,0,0.0,0.0,0.0,0.0,1,1.260233111679554,381.5755881369114,59.0419921875,52.76708984375,23258.34912109375,27688.0
11,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36412,0.45760627835989,67.14438460767269,31.393809244036674,52.01347824186087,11.689082719385624,1.0487521067261696,0.0,0.0,163.28950691968203,106.50999192148447,146.10077068209648,0,0,0.0,0.0,0.0,0.0,1,1.407461240887642,375.0777542591095,59.0419921875,52.76708984375,23258.34912109375,27688.0
12,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37551,0.5542682483792305,74.54990036785603,33.43377076089382,53.99169120937586,12.454823590815067,1.1861994862556458,0.0,0.0,175.61638541519642,106.00182041525841,145.25623992085457,0,0,0.0,0.0,0.0,0.0,1,1.1529559269547462,375.35796593874693,59.0419921875,52.76708984375,23258.34912109375,27688.0
12,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37375,0.41905418038368225,64.84126951545477,31.114433892071247,49.40054751932621,8.884779177606106,1.2272680178284645,0.0,0.0,155.4682981222868,106.56335577368736,145.66440228372812,0,0,0.0,0.0,0.0,0.0,1,1.3711433857679367,379.2551727965474,59.0419921875,52.76708984375,23258.34912109375,27688.0
13,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37832,0.38217753171920776,74.22639336436987,32.892901450395584,53.396918810904026,11.988847516477108,1.0898178443312645,0.0,0.0,173.59487898647785,106.49910196661949,144.9221195653081,0,0,0.0,0.0,0.0,0.0,1,1.2655407190322876,387.27362640202045,59.0419921875,52.76708984375,23258.34912109375,27688.0
13,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37451,0.38720574229955673,66.37360993772745,30.7392543181777,49.712048843503,10.9627116471529,1.1786576360464096,0.0,0.0,158.96628238260746,105.73670733720064,144.6343744173646,0,0,0.0,0.0,0.0,0.0,1,1.30381528288126,386.0011100769043,59.0419921875,52.76708984375,23258.34912109375,27688.0
14,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37360,0.3117760643362999,69.40504536032677,31.970144249498844,52.357954904437065,9.20688547194004,1.0020975023508072,0.0,0.0,163.94212748855352,106.10966477543116,145.2406058087945,0,0,0.0,0.0,0.0,0.0,1,1.2526912614703178,385.8762364834547,59.0419921875,52.76708984375,23258.34912109375,27688.0
14,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37474,0.45146048069000244,67.2175856307149,30.415186658501625,50.50908215343952,11.262763291597366,0.9713666513562202,0.0,0.0,160.37598438560963,106.24599922448397,146.56817074865103,0,0,0.0,0.0,0.0,0.0,1,1.3661151751875877,373.23116417974234,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37769,0.3274204209446907,74.2484675720334,33.99865422397852,54.233625531196594,11.971249245107174,0.9562801569700241,0.0,0.0,175.40827672928572,105.99680431187153,145.2475944533944,0,0,0.0,0.0,0.0,0.0,1,1.2093894183635712,386.08773052692413,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37923,0.44112466275691986,66.79713819175959,31.470357440412045,50.97310710698366,11.227578856050968,1.065792515873909,0.0,0.0,161.53397411108017,105.61658442020416,144.54219117760658,0,0,0.0,0.0,0.0,0.0,1,1.1649690568447113,371.31330743432045,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37196,0.16873888671398163,68.98264307528734,31.679063104093075,50.674193538725376,9.39321331679821,1.181173138320446,0.0,0.0,161.91028617322445,104.89385761320591,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,106.55777901411057,59.0419921875,59.0419921875,9805.41796875,27688.0
16,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36821,0.348932109773159,73.6869378015399,32.979799434542656,52.641792222857475,12.100025080144405,1.0230494663119316,0.0,0.0,172.43160400539637,105.48137128353119,144.00943648070097,0,0,0.0,0.0,0.0,0.0,1,1.4759069308638573,384.536687284708,59.0419921875,52.76708984375,23258.34912109375,27688.0
16,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36999,0.4383297637104988,66.87731947749853,32.47832506895065,52.03082226216793,11.698849499225616,1.0733352974057198,0.0,0.0,164.15865160524845,106.17225244641304,146.12873177975416,0,0,0.0,0.0,0.0,0.0,1,1.1998899281024933,375.1367647200823,59.0419921875,52.76708984375,23258.34912109375,27688.0
17,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36418,0.4900135099887848,75.93278866261244,33.38851034641266,52.566349506378174,12.293649837374687,0.962146557867527,0.0,0.0,175.14344491064548,105.79873714596033,145.52697259932756,0,0,0.0,0.0,0.0,0.0,1,1.4029908925294876,372.5936720147729,59.0419921875,52.76708984375,23258.34912109375,27688.0
17,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36400,0.41514355689287186,62.74265889078379,31.210544519126415,50.63957069069147,11.252698488533497,1.031709834933281,0.0,0.0,156.87718242406845,105.79287260770798,145.50769980996847,0,0,0.0,0.0,0.0,0.0,1,1.8823882564902306,372.37633112818,59.0419921875,52.76708984375,23258.34912109375,27688.0
18,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36567,0.5104076117277145,73.223190382123,33.593020401895046,53.5162054002285,12.167923152446747,0.9666169062256813,0.0,0.0,173.46695624291897,106.41921870410442,145.3744424507022,0,0,0.0,0.0,0.0,0.0,1,1.3792449608445168,382.1754837408662,59.0419921875,52.76708984375,23258.34912109375,27688.0
18,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36799,0.3285380080342293,66.19761884212494,32.18359686434269,52.701312117278576,12.191371992230415,1.1845249682664871,0.0,0.0,164.4584247842431,106.23064823448658,146.54611889272928,0,0,0.0,0.0,0.0,0.0,1,1.1783791705965996,379.16864082217216,59.0419921875,52.76708984375,23258.34912109375,27688.0
19,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35627,0.45537110418081284,73.41400254517794,34.11318361759186,53.035980090498924,12.242808006703854,1.0968036949634552,0.0,0.0,173.90277795493603,106.30216728895903,147.39205036312342,0,0,0.0,0.0,0.0,0.0,1,1.2015672400593758,379.64524794369936,59.0419921875,52.76708984375,23258.34912109375,27688.0
19,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36574,0.309821218252182,67.39415787160397,32.43028186261654,53.42822801321745,11.973467655479908,1.0264012962579727,0.0,0.0,166.25253669917583,106.21612332761288,145.60185465961695,0,0,0.0,0.0,0.0,0.0,1,1.8726112321019173,380.5012432858348,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35880,0.3078645095229149,74.70468897372484,33.53099711239338,53.17371524870396,11.627057567238808,1.1652493849396706,0.0,0.0,174.20170828700066,106.33010603487492,146.285193040967,0,0,0.0,0.0,0.0,0.0,1,1.3211360201239586,379.5133959501982,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,38293,0.49364566802978516,66.9005149975419,30.63253778964281,50.16630329191685,11.466709896922112,1.13786943256855,0.0,0.0,160.30393540859222,106.75335209816694,146.06253895908594,0,0,0.0,0.0,0.0,0.0,1,1.199052669107914,377.85087898373604,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36276,0.15393272042274475,68.36860068142414,31.960378400981426,49.41285029053688,9.582639671862125,1.0264022275805473,0.0,0.0,160.35087127238512,106.90812394022942,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,108.38654637336731,59.0419921875,59.0419921875,9805.41796875,27688.0
21,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36851,0.41067227721214294,74.02582373470068,34.10453908145428,53.71429864317179,11.9762709364295,1.1297697201371193,0.0,0.0,174.95070211589336,106.7854817956686,146.24692406505346,0,0,0.0,0.0,0.0,0.0,1,1.365835778415203,376.4425814151764,59.0419921875,52.76708984375,23258.34912109375,27688.0
21,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36322,0.48386771231889725,67.11758580058813,31.371754594147205,52.040581591427326,11.588800698518753,1.0171830654144287,0.0,0.0,163.13590575009584,106.86789825558662,148.21424428373575,0,0,0.0,0.0,0.0,0.0,1,1.3306345790624619,378.38699854910374,59.0419921875,52.76708984375,23258.34912109375,27688.0
22,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36461,0.4919692873954773,75.61348006129265,33.62681716680527,53.24775259941816,12.041366659104824,1.107419840991497,0.0,0.0,175.6368363276124,106.62289056926966,148.58357049524784,0,0,0.0,0.0,0.0,0.0,1,1.3828771188855171,377.96040531247854,59.0419921875,52.76708984375,23258.34912109375,27688.0
22,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37451,0.3402717411518097,66.84436555951834,31.757568940520287,51.391067914664745,12.467112392187119,1.242075115442276,0.0,0.0,163.70218992233276,107.00060147792101,148.00025057047606,0,0,0.0,0.0,0.0,0.0,1,1.2959940358996391,377.89643555879593,59.0419921875,52.76708984375,23258.34912109375,27688.0
23,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36401,0.33859629184007645,75.42937807738781,33.354148268699646,52.64346860349178,12.296166270971298,1.1850837618112564,0.0,0.0,174.9082449823618,107.27130994200706,147.33367692679167,0,0,0.0,0.0,0.0,0.0,1,1.3155490159988403,392.7113823592663,59.0419921875,52.76708984375,23258.34912109375,27688.0
23,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37585,0.5190661177039146,66.21578522026539,31.682421453297138,50.34203082323074,11.203533969819546,1.0780850425362587,0.0,0.0,160.52185650914907,107.05591831356287,148.77298939973116,0,0,0.0,0.0,0.0,0.0,1,1.4426624402403831,380.50379510968924,59.0419921875,52.76708984375,23258.34912109375,27688.0
24,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35863,0.4330230876803398,74.89187363535166,32.526105642318726,52.22693830728531,11.686848476529121,1.1546332389116287,0.0,0.0,172.48639930039644,106.91818874329329,147.36497029662132,0,0,0.0,0.0,0.0,0.0,1,1.3306345790624619,381.1829462647438,59.0419921875,52.76708984375,23258.34912109375,27688.0
24,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36352,0.4246402531862259,66.6502071544528,31.161103397607803,51.04827042669058,11.535446159541607,1.0445611551404,0.0,0.0,161.4395882934332,106.9525545462966,147.4825870245695,0,0,0.0,0.0,0.0,0.0,1,1.3432065024971962,379.91852685809135,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37055,0.43777190148830414,73.57772253453732,32.966396771371365,53.085995838046074,12.035221792757511,1.1537941172719002,0.0,0.0,172.81913105398417,107.95800387859344,147.0003966242075,0,0,0.0,0.0,0.0,0.0,1,1.3622036203742027,380.3669176995754,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36694,0.2980874851346016,68.87147203087807,32.51156769692898,53.33491787314415,12.319911271333694,1.0333862155675888,0.0,0.0,168.07125508785248,106.8810373544693,147.20657374709845,0,0,0.0,0.0,0.0,0.0,1,1.4806557446718216,378.3906660974026,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36562,0.17795711755752563,68.91617178916931,31.5734650939703,48.60324878245592,9.40383318811655,1.163572072982788,0.0,0.0,159.66029092669487,107.21181146800518,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,108.8491939008236,59.0419921875,59.0419921875,9805.41796875,27688.0
26,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37447,0.3480929881334305,72.46360089629889,33.48294459283352,53.85090410709381,11.61115150898695,1.169160008430481,0.0,0.0,172.57776111364365,106.66117630898952,147.23339397460222,0,0,0.0,0.0,0.0,0.0,1,1.5594381839036942,377.67213210463524,59.0419921875,52.76708984375,23258.34912109375,27688.0
26,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36505,0.3765886649489403,66.45381450653076,31.163345091044903,50.428363494575024,11.81759312748909,1.1836867779493332,0.0,0.0,161.0468029975891,107.2310907766223,147.96087238937616,0,0,0.0,0.0,0.0,0.0,1,1.4365166425704956,378.1160553917289,59.0419921875,52.76708984375,23258.34912109375,27688.0
27,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36294,0.4928065463900566,74.9343428760767,34.51103251427412,54.23951335251331,12.151436880230904,1.0398123413324356,0.0,0.0,176.87613796442747,106.70140665024519,147.44767267256975,0,0,0.0,0.0,0.0,0.0,1,1.384831964969635,376.1127023026347,59.0419921875,52.76708984375,23258.34912109375,27688.0
27,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36654,0.36988500505685806,66.09706021845341,30.9021370485425,50.24287197738886,12.143049389123917,1.0509863495826721,0.0,0.0,160.43610498309135,107.067103497684,146.77411690354347,0,0,0.0,0.0,0.0,0.0,1,1.4239456504583359,380.85583690553904,59.0419921875,52.76708984375,23258.34912109375,27688.0
28,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36876,0.44894590973854065,75.59980172663927,33.39606523513794,53.12986392527819,11.808093637228012,1.180334948003292,0.0,0.0,175.1141594722867,106.67905956506729,145.85415553301573,0,0,0.0,0.0,0.0,0.0,1,1.3962872326374054,382.3775630444288,59.0419921875,52.76708984375,23258.34912109375,27688.0
28,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36451,0.27378275990486145,66.34206883609295,32.843753695487976,53.08935604989529,11.940235272049904,1.0051699355244637,0.0,0.0,165.22058378905058,106.66788648813963,146.1829748004675,0,0,0.0,0.0,0.0,0.0,1,1.4102552086114883,375.46597607433796,59.0419921875,52.76708984375,23258.34912109375,27688.0
29,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37292,0.42184721678495407,73.6048286780715,32.8756058588624,52.46693082153797,11.685159057378769,1.2236367911100388,0.0,0.0,171.85616120696068,106.614806689322,146.50704432278872,0,0,0.0,0.0,0.0,0.0,1,1.3736598193645477,383.7596084922552,59.0419921875,52.76708984375,23258.34912109375,27688.0
29,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37588,0.3383159637451172,67.43021309375763,32.523591071367264,52.4451257660985,12.2665511444211,1.1778203770518303,0.0,0.0,165.84330145269632,106.63352627307177,146.87162265181541,0,0,0.0,0.0,0.0,0.0,1,1.7871251329779625,375.6221504881978,59.0419921875,52.76708984375,23258.34912109375,27688.0
