epoch,step,data_path_mode,coord_batch_mode,index_sampling_mode,sampling_device,field_read_mode,field_normalization_mode,gpu_transfer_mode,data_path_diag_storage_mode,batch_size,N_full,N_query,N_obs_total,loader_wait_ms,index_sampling_ms,hdf5_read_ms,cpu_normalization_ms,cpu_materialization_ms,h2d_ms,sparse_condition_materialization_ms,query_materialization_ms,pre_model_total_ms,model_forward_ms,backward_ms,query_microbatch_active,train_query_microbatch_size,rf_bridge_ms,condition_context_ms,query_chunk_forward_ms,query_chunk_backward_ms,query_microbatches,optimizer_ms,total_training_step_ms,allocated_after_materialization_mb,allocated_before_model_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb
6,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,19305,0.3472575917840004,42.077421210706234,28.403346426784992,33.0769382417202,8.505991660058498,0.6056744605302811,0.0,0.0,112.6693719998002,53.139105439186096,72.08155747503042,0,0,0.0,0.0,0.0,0.0,1,1.4675343409180641,184.38607174903154,51.0732421875,44.79833984375,11647.84716796875,13860.0
6,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18162,0.45006535947322845,32.51651581376791,15.66487830132246,24.1323197260499,4.6978965401649475,0.5886340513825417,0.0,0.0,77.60024443268776,52.60829906910658,71.74463476985693,0,0,0.0,0.0,0.0,0.0,1,1.6343193128705025,182.7472811564803,51.0732421875,44.79833984375,11647.84716796875,13860.0
6,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18983,1.6943840309977531,33.4473792463541,15.950670465826988,25.941521860659122,5.666481330990791,1.3535507023334503,0.0,0.0,82.35960360616446,59.91412326693535,72.3542207852006,0,0,0.0,0.0,0.0,0.0,1,6.821395829319954,184.44082513451576,51.0732421875,44.79833984375,11647.84716796875,13860.0
7,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18814,0.4056468605995178,37.25101053714752,17.933081835508347,26.75561234354973,6.160687655210495,0.6059547886252403,0.0,0.0,88.70634716004133,52.959187887609005,71.42782770097256,0,0,0.0,0.0,0.0,0.0,1,1.4289813116192818,185.97819935530424,51.0732421875,44.79833984375,11647.84716796875,13860.0
7,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18009,0.43693650513887405,44.99712307006121,22.27143570780754,29.89713940769434,7.221725769340992,0.6213197484612465,0.0,0.0,105.00874370336533,52.62701492756605,71.43453229218721,0,0,0.0,0.0,0.0,0.0,1,1.5463177114725113,173.07183053344488,51.0732421875,44.79833984375,11647.84716796875,13860.0
7,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18007,0.3187619149684906,37.21441328525543,30.205572955310345,35.68010590970516,8.801563642919064,0.5769003182649612,0.0,0.0,112.47855611145496,52.37502325326204,71.82201743125916,0,0,0.0,0.0,0.0,0.0,1,1.285105012357235,180.88163621723652,51.0732421875,44.79833984375,11647.84716796875,13860.0
8,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18026,0.5361121147871017,42.07239020615816,17.07820873707533,26.770690456032753,5.934122018516064,0.6721662357449532,0.0,0.0,92.52757765352726,52.83766146749258,71.59293349832296,0,0,0.0,0.0,0.0,0.0,1,1.9226297736167908,181.93933181464672,51.0732421875,44.79833984375,11647.84716796875,13860.0
8,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17865,0.44531747698783875,34.51988194137812,16.59406255930662,26.562564074993134,5.922937765717506,0.6565209478139877,0.0,0.0,84.25596728920937,52.56918538361788,71.32417801767588,0,0,0.0,0.0,0.0,0.0,1,2.7833711355924606,183.80245473235846,51.0732421875,44.79833984375,11647.84716796875,13860.0
8,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18570,0.35424157977104187,41.99109319597483,26.94475371390581,37.63319179415703,8.412397466599941,0.6238352507352829,0.0,0.0,115.60527142137289,53.12876310199499,71.60941511392593,0,0,0.0,0.0,0.0,0.0,1,1.721481792628765,183.5001725703478,51.0732421875,44.79833984375,11647.84716796875,13860.0
9,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18482,0.7484341040253639,38.484430871903896,17.92637910693884,27.552377432584763,6.317407824099064,0.8436990901827812,0.0,0.0,91.12429432570934,54.739056155085564,71.82648498564959,0,0,0.0,0.0,0.0,0.0,1,3.355521708726883,171.00950796157122,51.0732421875,44.79833984375,11647.84716796875,13860.0
9,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18826,0.4145866259932518,33.57868082821369,16.36581588536501,25.991257280111313,5.722624249756336,0.6115417927503586,0.0,0.0,82.26992003619671,52.46330052614212,71.4239114895463,0,0,0.0,0.0,0.0,0.0,1,1.372828148305416,181.31577037274837,51.0732421875,44.79833984375,11647.84716796875,13860.0
9,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17647,0.4112338647246361,34.14915595203638,16.833755187690258,27.056212536990643,6.181919947266579,0.5905898287892342,0.0,0.0,84.8116334527731,52.37669683992863,71.63511496037245,0,0,0.0,0.0,0.0,0.0,1,1.5991171821951866,181.65855668485165,51.0732421875,44.79833984375,11647.84716796875,13860.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18044,1.056022010743618,38.416821509599686,17.21314061433077,27.00675744563341,6.423303857445717,0.6528887897729874,0.0,0.0,89.71291221678257,54.89354766905308,72.0742866396904,0,0,0.0,0.0,0.0,0.0,1,4.020983353257179,169.72160432487726,51.0732421875,44.79833984375,11647.84716796875,13860.0
10,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18204,1.8751360476016998,34.47657823562622,16.58484246581793,26.840261183679104,6.181071512401104,0.7760906592011452,0.0,0.0,84.8588440567255,53.919101133942604,72.1307173371315,0,0,0.0,0.0,0.0,0.0,1,5.294352769851685,171.6352915391326,51.0732421875,44.79833984375,11647.84716796875,13860.0
10,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18172,0.3964267671108246,34.9121168255806,16.288424842059612,26.2368218973279,5.925730802118778,0.6294222548604012,0.0,0.0,83.99251662194729,52.2674610838294,71.06519676744938,0,0,0.0,0.0,0.0,0.0,1,1.4429502189159393,181.077741086483,51.0732421875,44.79833984375,11647.84716796875,13860.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17791,1.516704447567463,35.40241066366434,16.21858961880207,24.823195300996304,5.2490998059511185,0.6936788558959961,0.0,0.0,82.38697424530983,56.5197616815567,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,59.754595160484314,51.0732421875,51.0732421875,4924.26171875,13860.0
11,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18632,0.33468566834926605,38.78922201693058,17.54643116146326,27.739551849663258,6.146998144686222,0.5903104320168495,0.0,0.0,90.81251360476017,52.274445071816444,70.96909359097481,0,0,0.0,0.0,0.0,0.0,1,1.3292459771037102,180.24102319031954,51.0732421875,44.79833984375,11647.84716796875,13860.0
11,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18010,0.38916338235139847,45.97267974168062,49.58382621407509,46.8856655061245,14.722274616360664,0.5908682942390442,0.0,0.0,157.75531437247992,52.44653671979904,71.2294653058052,0,0,0.0,0.0,0.0,0.0,1,1.7812661826610565,178.02561167627573,51.0732421875,44.79833984375,11647.84716796875,13860.0
11,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18333,0.25506503880023956,33.661930821835995,16.61613117903471,26.1080265045166,6.1916932463645935,0.5869576707482338,0.0,0.0,83.16473942250013,52.07050312310457,71.14481646567583,0,0,0.0,0.0,0.0,0.0,1,1.2172181159257889,170.78152857720852,51.0732421875,44.79833984375,11647.84716796875,13860.0
12,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18807,0.4671076312661171,41.81424621492624,19.071239046752453,28.96655071526766,7.141830399632454,0.6568003445863724,0.0,0.0,97.65066672116518,52.520569413900375,71.18197251111269,0,0,0.0,0.0,0.0,0.0,1,1.5384946018457413,181.63926899433136,51.0732421875,44.79833984375,11647.84716796875,13860.0
12,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18488,0.39950013160705566,48.56496024876833,16.761685721576214,26.538260281085968,5.919857881963253,0.6285840645432472,0.0,0.0,98.41334819793701,53.36063727736473,71.82200904935598,0,0,0.0,0.0,0.0,0.0,1,1.44239142537117,181.41493294388056,51.0732421875,44.79833984375,11647.84716796875,13860.0
12,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18390,0.4601236432790756,44.01764366775751,32.374024391174316,35.43425817042589,8.597359992563725,0.6112623959779739,0.0,0.0,121.03454861789942,52.942139096558094,71.76920771598816,0,0,0.0,0.0,0.0,0.0,1,1.4770328998565674,171.4145801961422,51.0732421875,44.79833984375,11647.84716796875,13860.0
13,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18396,0.304514542222023,38.878618739545345,22.329824045300484,28.718478977680206,7.158016785979271,0.6067929789423943,0.0,0.0,97.6917315274477,52.96057742089033,71.87285367399454,0,0,0.0,0.0,0.0,0.0,1,1.4918390661478043,171.89286090433598,51.0732421875,44.79833984375,11647.84716796875,13860.0
13,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18062,0.36457832902669907,33.872016705572605,16.24428667128086,26.011924259364605,5.84359560161829,0.5950601771473885,0.0,0.0,82.56688341498375,52.7708837762475,71.88263069838285,0,0,0.0,0.0,0.0,0.0,1,1.332039013504982,175.77974312007427,51.0732421875,44.79833984375,11647.84716796875,13860.0
13,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18208,0.5562268197536469,56.94468133151531,23.90519343316555,32.34804980456829,8.891523815691471,0.6034402176737785,0.0,0.0,122.6928886026144,52.885704673826694,71.61443494260311,0,0,0.0,0.0,0.0,0.0,1,1.3451697304844856,185.46552304178476,51.0732421875,44.79833984375,11647.84716796875,13860.0
14,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18346,0.39810407906770706,38.62578794360161,17.64142047613859,27.479189448058605,5.901132710278034,0.5903104320168495,0.0,0.0,90.23784101009369,52.824522368609905,71.6683529317379,0,0,0.0,0.0,0.0,0.0,1,1.3761799782514572,185.23001205176115,51.0732421875,44.79833984375,11647.84716796875,13860.0
14,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18812,0.3201588988304138,35.21020244807005,17.218726687133312,27.22300123423338,6.362385116517544,0.6199236959218979,0.0,0.0,86.63423918187618,52.59990692138672,71.78484834730625,0,0,0.0,0.0,0.0,0.0,1,1.5644757077097893,177.77416668832302,51.0732421875,44.79833984375,11647.84716796875,13860.0
14,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17754,0.6246725097298622,54.864765144884586,29.711909592151642,37.2987762093544,10.376382619142532,0.6257900968194008,0.0,0.0,132.87762366235256,52.89157014340162,71.60856574773788,0,0,0.0,0.0,0.0,0.0,1,1.723996363580227,182.13989026844501,51.0732421875,44.79833984375,11647.84716796875,13860.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18115,0.612940639257431,39.45132717490196,16.861421056091785,27.199248783290386,5.813696421682835,0.9342143312096596,0.0,0.0,90.25990776717663,57.40536190569401,72.45058845728636,0,0,0.0,0.0,0.0,0.0,1,1.546315848827362,185.97173877060413,51.0732421875,44.79833984375,11647.84716796875,13860.0
15,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17586,0.3916788846254349,33.86111930012703,16.128066927194595,25.916097685694695,6.003118120133877,0.690883956849575,0.0,0.0,82.59928598999977,52.744620479643345,72.34917674213648,0,0,0.0,0.0,0.0,0.0,1,1.4672549441456795,173.96969348192215,51.0732421875,44.79833984375,11647.84716796875,13860.0
15,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18843,0.39670616388320923,43.418390676379204,17.256174236536026,27.18499768525362,6.401491351425648,0.5844421684741974,0.0,0.0,94.8454961180687,52.59487684816122,71.6510284692049,0,0,0.0,0.0,0.0,0.0,1,1.5720175579190254,184.40195079892874,51.0732421875,44.79833984375,11647.84716796875,13860.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17889,0.3550797700881958,36.17095574736595,16.249869018793106,25.016240775585175,4.866644740104675,0.5847224965691566,0.0,0.0,82.88843277841806,54.086994379758835,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,55.52631337195635,51.0732421875,51.0732421875,4924.26171875,13860.0
16,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17784,0.515996478497982,37.2177567332983,16.911697573959827,26.836896315217018,5.821538157761097,0.6034392863512039,0.0,0.0,87.39132806658745,52.71612387150526,71.4121675118804,0,0,0.0,0.0,0.0,0.0,1,1.4018826186656952,178.54997236281633,51.0732421875,44.79833984375,11647.84716796875,13860.0
16,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18919,0.46878401190042496,54.08783350139856,41.091508232057095,42.26738307625055,13.317600823938847,0.6302595138549805,0.0,0.0,151.39458514750004,52.96923313289881,71.63091469556093,0,0,0.0,0.0,0.0,0.0,1,1.6695186495780945,185.11155061423779,51.0732421875,44.79833984375,11647.84716796875,13860.0
16,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17734,0.3712847828865051,33.81278831511736,17.898167483508587,26.938602328300476,7.388497702777386,0.5945004522800446,0.0,0.0,86.63255628198385,53.50255127996206,72.34219089150429,0,0,0.0,0.0,0.0,0.0,1,1.7636679112911224,180.43600115925074,51.0732421875,44.79833984375,11647.84716796875,13860.0
17,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18764,0.45704934746026993,43.675968423485756,17.607337795197964,27.44509559124708,6.149500608444214,0.6288643926382065,0.0,0.0,95.50676681101322,53.82969416677952,72.24552799016237,0,0,0.0,0.0,0.0,0.0,1,1.8829582259058952,185.00370997935534,51.0732421875,44.79833984375,11647.84716796875,13860.0
17,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17871,0.4495084285736084,54.01296075433493,18.413875252008438,24.996129795908928,4.674151539802551,0.6093066185712814,0.0,0.0,102.70642396062613,52.6057705283165,72.38130085170269,0,0,0.0,0.0,0.0,0.0,1,1.3513155281543732,183.564112521708,51.0732421875,44.79833984375,11647.84716796875,13860.0
17,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18887,0.3402736037969589,44.80043426156044,28.377626091241837,32.908462919294834,8.81079863756895,0.5704741925001144,0.0,0.0,115.46779610216618,53.07483393698931,72.24217429757118,0,0,0.0,0.0,0.0,0.0,1,1.9435817375779152,179.16122917085886,51.0732421875,44.79833984375,11647.84716796875,13860.0
18,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18391,1.2459931895136833,38.78921642899513,16.802743077278137,27.313232421875,5.765372887253761,0.9828256443142891,0.0,0.0,89.65339045971632,56.32335599511862,71.78484369069338,0,0,0.0,0.0,0.0,0.0,1,4.289456643164158,184.05635934323072,51.0732421875,44.79833984375,11647.84716796875,13860.0
18,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17635,0.3128964453935623,36.65817715227604,16.09677542001009,26.317276991903782,5.759782157838345,0.6109839305281639,0.0,0.0,85.44299565255642,53.73833887279034,72.72157445549965,0,0,0.0,0.0,0.0,0.0,1,3.360828384757042,190.87719451636076,51.0732421875,44.79833984375,11647.84716796875,13860.0
18,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18062,0.47660525888204575,34.334370866417885,16.492364928126335,26.622893288731575,6.183601915836334,0.6243940442800522,0.0,0.0,84.25762504339218,53.805386647582054,72.5936209782958,0,0,0.0,0.0,0.0,0.0,1,1.7457883805036545,178.10715921223164,51.0732421875,44.79833984375,11647.84716796875,13860.0
19,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18963,0.42799580842256546,46.83620668947697,21.662400104105473,32.276528887450695,6.61605317145586,0.6073517724871635,0.0,0.0,107.99854062497616,52.86027677357197,72.10388407111168,0,0,0.0,0.0,0.0,0.0,1,1.7318185418844223,185.75409334152937,51.0732421875,44.79833984375,11647.84716796875,13860.0
19,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18525,1.288178376853466,33.933754079043865,16.32223278284073,26.157476007938385,6.1813462525606155,0.6526103243231773,0.0,0.0,83.24741944670677,53.125119768083096,72.032923810184,0,0,0.0,0.0,0.0,0.0,1,1.4018816873431206,172.1965130418539,51.0732421875,44.79833984375,11647.84716796875,13860.0
19,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,17384,0.6970297545194626,33.550177700817585,16.3741959258914,26.10495500266552,5.961481481790543,0.8003963157534599,0.0,0.0,82.7912064269185,59.47213992476463,71.82702701538801,0,0,0.0,0.0,0.0,0.0,1,4.798189736902714,187.9926873371005,51.0732421875,44.79833984375,11647.84716796875,13860.0
20,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,19135,0.3698868677020073,61.19613628834486,22.52286020666361,30.33518325537443,7.347165606915951,0.6118221208453178,0.0,0.0,122.01316747814417,53.23714576661587,72.79756013303995,0,0,0.0,0.0,0.0,0.0,1,2.106454223394394,178.78937907516956,51.0732421875,44.79833984375,11647.84716796875,13860.0
20,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,19370,0.3802226856350899,35.45129392296076,17.95096043497324,27.85046026110649,6.607111543416977,0.6506536155939102,0.0,0.0,88.51047977805138,53.67408134043217,72.56177067756653,0,0,0.0,0.0,0.0,0.0,1,1.4049550518393517,182.73381236940622,51.0732421875,44.79833984375,11647.84716796875,13860.0
20,105,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,64,40300,4096,18318,0.536670908331871,33.927048556506634,17.923856154084206,28.210842050611973,6.49621244519949,0.5911476910114288,0.0,0.0,87.14910689741373,53.268155083060265,72.19942659139633,0,0,0.0,0.0,0.0,0.0,1,1.3412581756711006,172.1199620515108,51.0732421875,44.79833984375,11647.84716796875,13860.0
