checkpoint,repeat,batch_index,manifest_start_index,rf_seed,loss,target_rms,batch_samples
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,0,0,1729,0.2418491691350937,1.2712417840957642,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,1,1,1730,0.6385876536369324,1.2374696731567383,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,2,2,1731,0.38795703649520874,1.3155573606491089,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,3,3,1732,0.863767147064209,1.5026652812957764,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,4,4,1733,0.344510942697525,1.438909888267517,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,5,5,1734,0.3179491460323334,1.229604721069336,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,6,6,1735,0.4665702283382416,1.2616817951202393,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,7,7,1736,0.2830064296722412,1.2940534353256226,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,8,8,1737,0.6482602953910828,1.2541345357894897,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,9,9,1738,0.4915933310985565,1.358318567276001,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,10,10,1739,0.4317266643047333,1.4160829782485962,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,11,11,1740,0.2786893844604492,1.2481945753097534,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,12,12,1741,0.3962033689022064,1.3924716711044312,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,13,13,1742,0.5229822993278503,1.358562707901001,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,14,14,1743,0.5028349757194519,1.657221794128418,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,15,15,1744,0.25884777307510376,1.585094690322876,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,16,16,1745,0.3547359108924866,1.198534607887268,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,17,17,1746,0.3953549563884735,1.4344464540481567,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,18,18,1747,0.43445301055908203,1.391371250152588,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,19,19,1748,0.5000457167625427,1.288348913192749,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,20,20,1749,0.21987299621105194,1.4614983797073364,1
CQ_LR_L256_1K_B128_DemoN9561_20260822_144624,0,21,21,1750,0.8214733004570007,1.2719329595565796,1
