checkpoint,repeat,batch_index,manifest_start_index,rf_seed,loss,target_rms,batch_samples
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,0,0,1729,1.5745735168457031,1.2712435722351074,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,1,1,1730,1.508196234703064,1.23746919631958,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,2,2,1731,1.7034870386123657,1.315557599067688,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,3,3,1732,2.2466824054718018,1.5026644468307495,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,4,4,1733,2.042510509490967,1.4389079809188843,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,5,5,1734,1.4918125867843628,1.2296062707901,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,6,6,1735,1.5831297636032104,1.2616814374923706,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,7,7,1736,1.6625521183013916,1.2940534353256226,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,8,8,1737,1.5706291198730469,1.254134178161621,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,9,9,1738,1.832903265953064,1.3583167791366577,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,10,10,1739,1.9802662134170532,1.4160819053649902,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,11,11,1740,1.537699580192566,1.2481950521469116,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,12,12,1741,1.930410385131836,1.392473816871643,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,13,13,1742,1.8376833200454712,1.3585625886917114,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,14,14,1743,2.691962480545044,1.6572211980819702,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,15,15,1744,2.4364235401153564,1.5850937366485596,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,16,16,1745,1.4369869232177734,1.198534369468689,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,17,17,1746,2.066490888595581,1.434444546699524,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,18,18,1747,1.9118565320968628,1.391370415687561,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,19,19,1748,1.6785598993301392,1.2883491516113281,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,20,20,1749,2.114814519882202,1.4614965915679932,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,21,21,1750,1.6459976434707642,1.2719323635101318,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,22,22,1751,1.7127583026885986,1.3184880018234253,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,23,23,1752,2.015533924102783,1.4273205995559692,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,24,24,1753,1.5208735466003418,1.2381149530410767,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,25,25,1754,1.57279634475708,1.2696110010147095,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,26,26,1755,2.412764072418213,1.5541958808898926,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,27,27,1756,2.0905401706695557,1.4548345804214478,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,28,28,1757,1.63158118724823,1.2935197353363037,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,29,29,1758,2.3531301021575928,1.5439218282699585,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,30,30,1759,2.343984365463257,1.5464284420013428,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,31,31,1760,2.1522562503814697,1.4809492826461792,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,32,32,1761,2.0795395374298096,1.4537955522537231,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,33,33,1762,2.1885316371917725,1.491246223449707,1
S7_A_Cond128_200ep_B128_DemoN9701_20260822_224828,0,34,34,1763,1.9570152759552002,1.410191535949707,1
