epoch,step,data_path_mode,coord_batch_mode,index_sampling_mode,sampling_device,field_read_mode,field_normalization_mode,gpu_transfer_mode,data_path_diag_storage_mode,batch_size,N_full,N_query,N_obs_total,loader_wait_ms,index_sampling_ms,hdf5_read_ms,cpu_normalization_ms,cpu_materialization_ms,h2d_ms,sparse_condition_materialization_ms,query_materialization_ms,pre_model_total_ms,model_forward_ms,backward_ms,query_microbatch_active,train_query_microbatch_size,rf_bridge_ms,condition_context_ms,query_chunk_forward_ms,query_chunk_backward_ms,query_microbatches,optimizer_ms,total_training_step_ms,allocated_after_materialization_mb,allocated_before_model_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb
5,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36399,0.4207296296954155,66.59736298024654,33.299664966762066,52.033860236406326,11.512788943946362,1.049029640853405,0.0,0.0,164.4927067682147,106.56835325062275,146.61309495568275,0,0,0.0,0.0,0.0,0.0,1,1.2859348207712173,378.76392994076014,59.0419921875,52.76708984375,23258.34912109375,27688.0
5,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37547,0.1972336322069168,76.5317240729928,33.402180299162865,56.24702945351601,12.475501745939255,1.1934638023376465,0.0,0.0,179.84989937394857,106.0749888420105,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,107.73667506873608,59.0419921875,59.0419921875,9805.41796875,27688.0
6,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36901,0.4006149247288704,76.94714609533548,33.49661733955145,54.10090647637844,12.267373502254486,0.9691305458545685,0.0,0.0,177.78117395937443,106.78486619144678,147.3950520157814,0,0,0.0,0.0,0.0,0.0,1,1.540440134704113,378.2113455235958,59.0419921875,52.76708984375,23258.34912109375,27688.0
6,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36668,0.5358299240469933,66.96194317191839,31.683223322033882,51.93943530321121,11.760045774281025,1.1920677497982979,0.0,0.0,163.5367153212428,106.66390229016542,147.28219155222178,0,0,0.0,0.0,0.0,0.0,1,1.9868705421686172,377.5646183639765,59.0419921875,52.76708984375,23258.34912109375,27688.0
7,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37737,0.35088788717985153,83.58607348054647,33.10271259397268,49.38293434679508,9.046515449881554,1.0579703375697136,0.0,0.0,176.1762062087655,107.31930285692215,148.4234156087041,0,0,0.0,0.0,0.0,0.0,1,1.3365009799599648,379.6987235546112,59.0419921875,52.76708984375,23258.34912109375,27688.0
7,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37853,0.45006442815065384,64.98066056519747,32.624972984194756,53.36030200123787,11.961482465267181,1.0803202167153358,0.0,0.0,164.0077382326126,107.48609062284231,148.60528893768787,0,0,0.0,0.0,0.0,0.0,1,1.2834211811423302,385.43110620230436,59.0419921875,52.76708984375,23258.34912109375,27688.0
8,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36717,0.32518617808818817,85.13294253498316,32.28387329727411,53.09127736836672,11.964538134634495,1.1683208867907524,0.0,0.0,183.64095222204924,106.74436762928963,147.98788633197546,0,0,0.0,0.0,0.0,0.0,1,1.6764942556619644,381.57274574041367,59.0419921875,52.76708984375,23258.34912109375,27688.0
8,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35274,0.40815770626068115,64.00371063500643,31.322576105594635,50.75770802795887,11.257167905569077,1.303255558013916,0.0,0.0,158.64441823214293,107.14302957057953,148.32536783069372,0,0,0.0,0.0,0.0,0.0,1,1.307167112827301,393.0076090618968,59.0419921875,52.76708984375,23258.34912109375,27688.0
9,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37289,0.49168989062309265,75.06113499403,32.57833048701286,53.43016143888235,11.740757152438164,1.2526903301477432,0.0,0.0,174.06307440251112,105.8358633890748,147.8501632809639,0,0,0.0,0.0,0.0,0.0,1,1.5926826745271683,381.92169461399317,59.0419921875,52.76708984375,23258.34912109375,27688.0
9,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37198,0.4791179671883583,67.63522978872061,32.503459602594376,52.62752529233694,11.878497898578644,1.138986088335514,0.0,0.0,165.78369867056608,106.14121612161398,146.08623180538416,0,0,0.0,0.0,0.0,0.0,1,1.4281347393989563,385.56970562785864,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36971,0.4070410504937172,74.29846189916134,32.232483848929405,52.54065245389938,11.98575273156166,1.2552039697766304,0.0,0.0,172.31255490332842,107.02625848352909,146.72207739204168,0,0,0.0,0.0,0.0,0.0,1,1.7862850800156593,387.5088104978204,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36848,0.4961583763360977,63.733565621078014,31.305529177188873,49.937766045331955,11.544367298483849,1.2370459735393524,0.0,0.0,157.75827411562204,106.16692155599594,144.75783798843622,0,0,0.0,0.0,0.0,0.0,1,1.3175038620829582,384.3896649777889,59.0419921875,52.76708984375,23258.34912109375,27688.0
10,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36338,0.19108876585960388,76.4602217823267,32.093352638185024,53.443300537765026,11.94049697369337,1.1638514697551727,0.0,0.0,175.1012234017253,105.04330135881901,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,106.74605518579483,59.0419921875,59.0419921875,9805.41796875,27688.0
11,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36039,0.3947485238313675,82.07637537270784,32.30762481689453,53.74333634972572,11.630130931735039,1.164131797850132,0.0,0.0,180.92159926891327,105.89258372783661,144.57457419484854,0,0,0.0,0.0,0.0,0.0,1,1.8175756558775902,370.059996843338,59.0419921875,52.76708984375,23258.34912109375,27688.0
11,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36412,0.4458734765648842,66.00511725991964,32.20676723867655,52.70323809236288,11.717586778104305,1.1834073811769485,0.0,0.0,163.81611675024033,104.93770334869623,144.15664225816727,0,0,0.0,0.0,0.0,0.0,1,1.363040879368782,380.1320968195796,59.0419921875,52.76708984375,23258.34912109375,27688.0
12,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37551,0.3293761983513832,68.98794136941433,32.20648970454931,49.63576700538397,9.327583014965057,1.1596614494919777,0.0,0.0,161.31744254380465,104.71700225025415,143.8015652820468,0,0,0.0,0.0,0.0,0.0,1,1.8698154017329216,369.3942744284868,59.0419921875,52.76708984375,23258.34912109375,27688.0
12,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37375,0.4349779337644577,66.0386448726058,33.17366540431976,53.337691351771355,12.398961931467056,1.1825691908597946,0.0,0.0,166.13153275102377,105.05616012960672,144.07730661332607,0,0,0.0,0.0,0.0,0.0,1,1.8128249794244766,370.41425984352827,59.0419921875,52.76708984375,23258.34912109375,27688.0
13,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37832,0.4285518079996109,72.21996318548918,32.62834995985031,53.0714588239789,11.780701577663422,0.9856130927801132,0.0,0.0,170.68608663976192,104.8427214846015,143.77139788120985,0,0,0.0,0.0,0.0,0.0,1,1.3448819518089294,368.0273350328207,59.0419921875,52.76708984375,23258.34912109375,27688.0
13,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37451,0.4064813256263733,67.07119382917881,30.76299373060465,50.25904718786478,11.289587244391441,1.0982006788253784,0.0,0.0,160.48102267086506,105.18187936395407,143.9979700371623,0,0,0.0,0.0,0.0,0.0,1,1.7692437395453453,380.6461626663804,59.0419921875,52.76708984375,23258.34912109375,27688.0
14,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37360,0.348932109773159,69.79085318744183,32.652946189045906,48.95327519625425,9.55161266028881,1.1096540838479996,0.0,0.0,162.0583413168788,105.66267371177673,144.0932359546423,0,0,0.0,0.0,0.0,0.0,1,1.2579988688230515,369.451011531055,59.0419921875,52.76708984375,23258.34912109375,27688.0
14,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37474,0.505656935274601,66.5247505530715,32.2039807215333,52.54456400871277,12.507078237831593,1.1445749551057816,0.0,0.0,164.92494847625494,104.68879528343678,143.49091984331608,0,0,0.0,0.0,0.0,0.0,1,1.3244887813925743,379.1241720318794,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37769,0.3397129476070404,72.23337888717651,32.155648805201054,53.453355096280575,11.76004484295845,1.0143881663680077,0.0,0.0,170.6168157979846,105.19696865230799,143.5107570141554,0,0,0.0,0.0,0.0,0.0,1,1.2378841638565063,378.7618353962898,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37923,0.4050843417644501,66.35098531842232,32.091397792100906,52.362700924277306,12.43751123547554,1.1177556589245796,0.0,0.0,164.36035092920065,105.14808166772127,143.84907577186823,0,0,0.0,0.0,0.0,0.0,1,1.3954481109976768,371.4610915631056,59.0419921875,52.76708984375,23258.34912109375,27688.0
15,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37196,0.15476997941732407,74.86112602055073,32.51631464809179,54.10624481737614,12.668550945818424,0.9680148214101791,0.0,0.0,175.12025125324726,104.76311203092337,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,106.17783665657043,59.0419921875,59.0419921875,9805.41796875,27688.0
16,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36821,0.3466969355940819,72.0584960654378,32.78785850852728,52.81863082200289,12.410140596330166,1.2158146128058434,0.0,0.0,171.29094060510397,105.41097074747086,143.7241993844509,0,0,0.0,0.0,0.0,0.0,1,1.2443093582987785,379.65275440365076,59.0419921875,52.76708984375,23258.34912109375,27688.0
16,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36999,0.4444774240255356,67.15892255306244,31.352192163467407,52.1361343562603,12.136067263782024,1.0434435680508614,0.0,0.0,163.82675990462303,105.0187386572361,144.34216730296612,0,0,0.0,0.0,0.0,0.0,1,1.7709191888570786,370.0718032196164,59.0419921875,52.76708984375,23258.34912109375,27688.0
17,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36418,0.32518524676561356,74.21215437352657,32.6303131878376,53.64555772393942,11.989399790763855,1.1677630245685577,0.0,0.0,173.645188100636,105.75403831899166,145.4004179686308,0,0,0.0,0.0,0.0,0.0,1,1.263306476175785,370.95991987735033,59.0419921875,52.76708984375,23258.34912109375,27688.0
17,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36400,0.4447558894753456,65.7673878595233,31.63994662463665,52.32805572450161,12.217646464705467,0.9339312091469765,0.0,0.0,162.886967882514,105.7051494717598,145.19620314240456,0,0,0.0,0.0,0.0,0.0,1,1.8798746168613434,372.6635202765465,59.0419921875,52.76708984375,23258.34912109375,27688.0
18,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36567,0.2924986183643341,73.72158486396074,33.33152271807194,54.334208369255066,12.309839949011803,0.9755566716194153,0.0,0.0,174.67271257191896,105.87528720498085,145.11406887322664,0,0,0.0,0.0,0.0,0.0,1,1.2973891571164131,372.25145380944014,59.0419921875,52.76708984375,23258.34912109375,27688.0
18,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36799,0.3771483898162842,66.99996534734964,31.824328936636448,51.28713231533766,11.677904985845089,1.162453554570675,0.0,0.0,162.9517851397395,105.94848543405533,144.85369995236397,0,0,0.0,0.0,0.0,0.0,1,1.3423692435026169,377.2421097382903,59.0419921875,52.76708984375,23258.34912109375,27688.0
19,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35627,0.40955469012260437,73.52966070175171,33.98134279996157,54.67001534998417,12.026828713715076,1.039532944560051,0.0,0.0,175.24738050997257,105.8766869828105,145.6806343048811,0,0,0.0,0.0,0.0,0.0,1,1.4471309259533882,378.0304929241538,59.0419921875,52.76708984375,23258.34912109375,27688.0
19,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36574,0.38916151970624924,67.20670126378536,31.599706038832664,52.03416757285595,11.599131859838963,0.9501343593001366,0.0,0.0,163.38984109461308,105.96832167357206,144.82101798057556,0,0,0.0,0.0,0.0,0.0,1,1.4164010062813759,373.87572415173054,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35880,0.33803749829530716,72.368323802948,32.74819627404213,53.63466776907444,11.929349973797798,1.165248453617096,0.0,0.0,171.84578627347946,107.2296742349863,146.57769165933132,0,0,0.0,0.0,0.0,0.0,1,1.273922622203827,377.52037681639194,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,38293,0.47017820179462433,66.61248486489058,33.02059508860111,53.272330202162266,11.92458439618349,1.169160008430481,0.0,0.0,165.99915456026793,106.78408294916153,146.2776530534029,0,0,0.0,0.0,0.0,0.0,1,1.544073224067688,375.4024859517813,59.0419921875,52.76708984375,23258.34912109375,27688.0
20,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36276,0.19835215061903,75.62912255525589,32.01402258127928,53.32653783261776,12.245855294167995,1.1725127696990967,0.0,0.0,174.38805103302002,105.82305397838354,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,107.49898944050074,59.0419921875,59.0419921875,9805.41796875,27688.0
21,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36851,0.3832932561635971,80.25156240910292,32.52610471099615,52.41382587701082,11.400500312447548,1.0839514434337616,0.0,0.0,177.6759447529912,106.58182110637426,146.55702281743288,0,0,0.0,0.0,0.0,0.0,1,1.4074621722102165,374.56577830016613,59.0419921875,52.76708984375,23258.34912109375,27688.0
21,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36322,0.2606511116027832,65.95680862665176,32.45681803673506,52.45266389101744,11.645224876701832,1.1753067374229431,0.0,0.0,163.68682216852903,106.50192387402058,146.10025752335787,0,0,0.0,0.0,0.0,0.0,1,1.1929059401154518,387.4595081433654,59.0419921875,52.76708984375,23258.34912109375,27688.0
22,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36461,0.2559022977948189,71.8207648023963,32.284460961818695,52.90133785456419,12.185226194560528,1.0917745530605316,0.0,0.0,170.28356436640024,106.03314265608788,146.99479844421148,0,0,0.0,0.0,0.0,0.0,1,1.2244749814271927,374.5029307901859,59.0419921875,52.76708984375,23258.34912109375,27688.0
22,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37451,0.35815127193927765,66.59488845616579,31.029246747493744,49.47793576866388,11.497163213789463,1.1543529108166695,0.0,0.0,159.75358709692955,106.69888090342283,147.06687815487385,0,0,0.0,0.0,0.0,0.0,1,1.4672456309199333,376.42192374914885,59.0419921875,52.76708984375,23258.34912109375,27688.0
23,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36401,0.43972767889499664,86.81087475270033,32.44369849562645,52.971174009144306,12.36654818058014,1.2010084465146065,0.0,0.0,185.79330388456583,106.79973475635052,147.28059712797403,0,0,0.0,0.0,0.0,0.0,1,1.467246562242508,379.5201303437352,59.0419921875,52.76708984375,23258.34912109375,27688.0
23,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37585,0.3402708098292351,66.50632992386818,31.543011777102947,51.704236306250095,11.670920066535473,1.0445611551404,0.0,0.0,162.4690592288971,106.48628324270248,146.95792645215988,0,0,0.0,0.0,0.0,0.0,1,1.3074465095996857,373.8425178453326,59.0419921875,52.76708984375,23258.34912109375,27688.0
24,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,35863,0.4073195159435272,73.27795773744583,32.77112357318401,53.892262279987335,11.822047643363476,1.1945832520723343,0.0,0.0,172.957974486053,106.80560395121574,146.75818011164665,0,0,0.0,0.0,0.0,0.0,1,1.2596743181347847,375.1980196684599,59.0419921875,52.76708984375,23258.34912109375,27688.0
24,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36352,0.426596961915493,64.27109986543655,31.90869651734829,50.81723723560572,11.254951357841492,0.9437082335352898,0.0,0.0,159.19569320976734,106.99110571295023,146.41455747187138,0,0,0.0,0.0,0.0,0.0,1,3.349635750055313,389.22291435301304,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37055,0.3112172707915306,74.9128283932805,32.723624259233475,52.59375646710396,12.112317606806755,1.0431651026010513,0.0,0.0,173.38569182902575,106.45555704832077,146.1416156962514,0,0,0.0,0.0,0.0,0.0,1,1.324768178164959,374.7183522209525,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36694,0.36150403320789337,65.9702243283391,31.55417274683714,51.08991637825966,11.946382001042366,0.9627062827348709,0.0,0.0,161.52340173721313,106.49550799280405,146.57240454107523,0,0,0.0,0.0,0.0,0.0,1,1.1931853368878365,376.7747934907675,59.0419921875,52.76708984375,23258.34912109375,27688.0
25,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36562,0.17740018665790558,73.13604187220335,31.804765574634075,53.79643663764,12.582236900925636,1.0954057797789574,0.0,0.0,172.41488676518202,106.67151119560003,0.0,0,0,0.0,0.0,0.0,0.0,1,0.0,108.25497657060623,59.0419921875,59.0419921875,9805.41796875,27688.0
26,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37447,0.33021438866853714,72.61725328862667,32.86498039960861,53.672393783926964,12.038299813866615,1.0697031393647194,0.0,0.0,172.26263042539358,106.24044481664896,146.2296200916171,0,0,0.0,0.0,0.0,0.0,1,1.4060651883482933,373.54389391839504,59.0419921875,52.76708984375,23258.34912109375,27688.0
26,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36505,0.39139576256275177,68.09678301215172,32.450404949486256,52.51860525459051,11.929892003536224,1.0174624621868134,0.0,0.0,166.01314768195152,106.00605607032776,145.11913061141968,0,0,0.0,0.0,0.0,0.0,1,1.368628814816475,379.6400120481849,59.0419921875,52.76708984375,23258.34912109375,27688.0
27,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36294,0.3592688590288162,74.96395613998175,33.22199638932943,53.664013743400574,12.150904163718224,1.0417671874165535,0.0,0.0,175.04263762384653,105.84066994488239,145.59741131961346,0,0,0.0,0.0,0.0,0.0,1,1.2635868042707443,375.201677903533,59.0419921875,52.76708984375,23258.34912109375,27688.0
27,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36654,0.3913966938853264,66.57673697918653,31.79890103638172,52.59737651795149,12.515757232904434,1.1001555249094963,0.0,0.0,164.58892729133368,106.50892369449139,146.13184705376625,0,0,0.0,0.0,0.0,0.0,1,1.3278424739837646,384.5666963607073,59.0419921875,52.76708984375,23258.34912109375,27688.0
28,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36876,0.547284260392189,73.99426680058241,31.66174329817295,53.38940862566233,11.687953025102615,1.185363158583641,0.0,0.0,171.91873490810394,105.71802873164415,145.16215678304434,0,0,0.0,0.0,0.0,0.0,1,1.4038300141692162,377.9350332915783,59.0419921875,52.76708984375,23258.34912109375,27688.0
28,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,36451,0.42100995779037476,67.31259636580944,32.22494851797819,53.13461646437645,11.8497209623456,1.017463393509388,0.0,0.0,165.53934570401907,105.97477108240128,145.1076827943325,0,0,0.0,0.0,0.0,0.0,1,1.738792285323143,372.76782654225826,59.0419921875,52.76708984375,23258.34912109375,27688.0
29,5,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37292,0.3726789727807045,73.03100358694792,32.67501853406429,53.30279469490051,12.514615431427956,1.2426339089870453,0.0,0.0,172.76606615632772,105.73563072830439,144.45088617503643,0,0,0.0,0.0,0.0,0.0,1,1.3261642307043076,376.33844558149576,59.0419921875,52.76708984375,23258.34912109375,27688.0
29,55,optimized,shared_mesh,scalable,cpu,legacy_full_snapshot,selected_after_full_read,selected_only,append,128,40300,4096,37588,0.4419619217514992,66.7401710525155,32.322172075510025,52.316066808998585,11.854465119540691,0.9523695334792137,0.0,0.0,164.18524459004402,106.49272240698338,145.56976221501827,0,0,0.0,0.0,0.0,0.0,1,1.1993320658802986,376.43036339432,59.0419921875,52.76708984375,23258.34912109375,27688.0
